Sun Feb 26 15:29:25 2017

Number of Points = 3611
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-16.173675	-1.705425	1.590771	0.004121	0.260962
-16.035896	-1.746247	1.600768	0.004087	0.260903
-16.030970	-1.746826	1.610765	0.004086	0.260904
-16.517489	-1.651706	1.620762	0.004205	0.260901
-16.718608	-1.611601	1.630758	0.004254	0.260902
-16.510254	-1.643683	1.640755	0.004204	0.260940
-16.168196	-1.670461	1.650752	0.004120	0.261113
-16.160493	-1.674003	1.660749	0.004119	0.261104
-16.270081	-1.627931	1.670746	0.004146	0.261209
-16.753147	-1.532537	1.680742	0.004264	0.261210
-16.696550	-1.473682	1.690739	0.004250	0.261510
-16.203035	-1.561800	1.700736	0.004130	0.261547
-15.660372	-1.668606	1.710733	0.003997	0.261546
-15.247097	-1.750127	1.720730	0.003897	0.261544
-15.589180	-1.681483	1.730726	0.003980	0.261549
-15.632527	-1.725358	1.740723	0.003991	0.261324
-15.677738	-1.741756	1.750720	0.004003	0.261214
-16.149661	-1.580024	1.760717	0.004118	0.261510
-16.353643	-1.517898	1.770714	0.004168	0.261604
-15.901900	-1.549665	1.780710	0.004058	0.261848
-15.419506	-1.642743	1.790707	0.003940	0.261855
-15.248675	-1.675738	1.800704	0.003899	0.261857
-14.587589	-1.834596	1.810701	0.003737	0.261732
-15.529070	-1.692291	1.820698	0.003968	0.261548
-15.515537	-1.685567	1.830694	0.003964	0.261587
-15.645217	-1.597708	1.840691	0.003996	0.261854
-15.861745	-1.550218	1.850688	0.004049	0.261875
-15.748985	-1.504052	1.860685	0.004022	0.262167
-15.449178	-1.563476	1.870682	0.003949	0.262164
-15.011042	-1.623555	1.880678	0.003842	0.262275
-15.021286	-1.625405	1.890675	0.003845	0.262258
-14.974450	-1.613165	1.900672	0.003834	0.262349
-14.562756	-1.724278	1.910669	0.003733	0.262219
-14.608209	-1.728062	1.920666	0.003745	0.262164
-14.359864	-1.776204	1.930662	0.003684	0.262166
-14.761059	-1.696493	1.940659	0.003782	0.262169
-14.951216	-1.659408	1.950656	0.003829	0.262167
-15.100118	-1.624036	1.960653	0.003865	0.262192
-14.931275	-1.591796	1.970650	0.003824	0.262472
-15.203223	-1.538066	1.980646	0.003891	0.262472
-14.991894	-1.506895	1.990643	0.003839	0.262782
-14.638726	-1.569865	2.000640	0.003753	0.262809
-14.414293	-1.614641	2.010637	0.003699	0.262806
-14.034595	-1.690490	2.020634	0.003606	0.262800
-13.848435	-1.726179	2.030630	0.003561	0.262803
-14.195234	-1.676925	2.040627	0.003646	0.262722
-14.364657	-1.623822	2.050624	0.003688	0.262806
-14.471476	-1.602977	2.060621	0.003714	0.262804
-14.533718	-1.590500	2.070618	0.003729	0.262805
-13.929530	-1.691154	2.080614	0.003582	0.262881
-13.880247	-1.718461	2.090611	0.003570	0.262805
-14.147331	-1.639515	2.100608	0.003635	0.262918
-13.900061	-1.644549	2.110605	0.003575	0.263103
-14.064020	-1.612031	2.120602	0.003615	0.263103
-14.191094	-1.585951	2.130598	0.003647	0.263108
-14.381202	-1.505552	2.140595	0.003693	0.263290
-13.598661	-1.626570	2.150592	0.003502	0.263429
-13.468765	-1.652332	2.160589	0.003471	0.263428
-13.439831	-1.696763	2.170586	0.003464	0.263262
-13.390005	-1.699242	2.180582	0.003452	0.263292
-13.748960	-1.640073	2.190579	0.003540	0.263243
-13.233189	-1.697025	2.200576	0.003414	0.263432
-13.511474	-1.642743	2.210573	0.003482	0.263430
-13.406095	-1.663764	2.220570	0.003457	0.263428
-13.806910	-1.585003	2.230566	0.003555	0.263427
-13.336677	-1.676542	2.240563	0.003440	0.263430
-13.408188	-1.632802	2.250560	0.003458	0.263556
-13.228309	-1.624998	2.260557	0.003414	0.263739
-13.735956	-1.524774	2.270554	0.003538	0.263740
-13.344632	-1.550136	2.280550	0.003443	0.263959
-12.817076	-1.658744	2.290547	0.003314	0.263937
-12.753377	-1.717075	2.300544	0.003299	0.263742
-12.270384	-1.811721	2.310541	0.003181	0.263742
-12.505398	-1.766166	2.320538	0.003239	0.263739
-12.858695	-1.696189	2.330534	0.003325	0.263740
-13.378505	-1.593344	2.340531	0.003452	0.263743
-13.203538	-1.585271	2.350528	0.003410	0.263923
-13.047530	-1.579177	2.360525	0.003372	0.264078
-12.974511	-1.593636	2.370522	0.003354	0.264077
-12.437308	-1.680298	2.380518	0.003223	0.264157
-12.289507	-1.727522	2.390515	0.003187	0.264079
-12.215928	-1.742051	2.400512	0.003169	0.264078
-12.390296	-1.707207	2.410509	0.003212	0.264080
-12.814803	-1.617187	2.420506	0.003316	0.264107
-12.728416	-1.582097	2.430502	0.003295	0.264328
