Sun Feb 26 15:56:19 2017

Number of Points = 3625
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.285494	-1.869381	0.465446	0.002030	0.269773
-8.822780	-1.801962	0.470451	0.002161	0.269614
-8.889977	-1.791393	0.475456	0.002178	0.269603
-8.914139	-1.817007	0.480461	0.002184	0.269476
-9.468679	-1.750073	0.485466	0.002319	0.269301
-9.163462	-1.812691	0.490470	0.002244	0.269290
-9.013346	-1.839304	0.495475	0.002208	0.269302
-9.621460	-1.776630	0.500480	0.002356	0.269065
-9.572652	-1.785537	0.505485	0.002345	0.269068
-9.556893	-1.787937	0.510490	0.002341	0.269070
-9.605946	-1.821553	0.515494	0.002353	0.268890
-10.056844	-1.768925	0.520499	0.002463	0.268739
-10.051237	-1.772320	0.525504	0.002462	0.268730
-10.048601	-1.771740	0.530509	0.002461	0.268734
-10.276024	-1.740135	0.535514	0.002517	0.268679
-10.728302	-1.716667	0.540518	0.002627	0.268406
-10.615591	-1.735487	0.545523	0.002600	0.268420
-10.879490	-1.685148	0.550528	0.002664	0.268413
-10.662566	-1.726933	0.555533	0.002611	0.268417
-10.616210	-1.735142	0.560538	0.002600	0.268420
-10.446870	-1.830616	0.565542	0.002559	0.268160
-10.937350	-1.748568	0.570547	0.002678	0.268100
-11.072825	-1.724365	0.575552	0.002711	0.268090
-10.694263	-1.833797	0.580557	0.002619	0.267943
-11.306669	-1.748234	0.585562	0.002769	0.267797
-11.408203	-1.730870	0.590566	0.002793	0.267786
-11.331482	-1.742865	0.595571	0.002775	0.267799
-11.474159	-1.772505	0.600576	0.002810	0.267557
-11.375376	-1.813743	0.605581	0.002786	0.267465
-11.450920	-1.797698	0.610586	0.002804	0.267470
-11.596076	-1.826808	0.615590	0.002840	0.267228
-11.872968	-1.788187	0.620595	0.002907	0.267162
-11.763595	-1.812531	0.625600	0.002881	0.267150
-11.603739	-1.900112	0.630605	0.002842	0.266913
-12.285223	-1.783296	0.635610	0.003008	0.266841
-12.334588	-1.776388	0.640614	0.003020	0.266830
-12.136925	-1.849218	0.645619	0.002972	0.266686
-13.071990	-1.701024	0.650624	0.003200	0.266537
-13.061323	-1.703847	0.655629	0.003198	0.266533
-13.003818	-1.713628	0.660634	0.003184	0.266540
-12.936924	-1.729205	0.665638	0.003167	0.266529
-12.873814	-1.738095	0.670643	0.003152	0.266544
-13.057660	-1.741608	0.675648	0.003197	0.266377
-13.289210	-1.736849	0.680653	0.003254	0.266205
-13.337297	-1.725738	0.685658	0.003265	0.266212
-13.519072	-1.691853	0.690662	0.003310	0.266204
-13.632618	-1.667948	0.695667	0.003338	0.266211
-13.641719	-1.684604	0.700672	0.003340	0.266133
-13.688267	-1.733372	0.705677	0.003351	0.265888
-13.601640	-1.749096	0.710682	0.003330	0.265894
-13.185623	-1.842944	0.715686	0.003229	0.265843
-13.245487	-1.894627	0.720691	0.003243	0.265574
-13.213034	-1.926383	0.725696	0.003235	0.265467
-13.615209	-1.894523	0.730701	0.003334	0.265267
-13.590061	-1.930491	0.735706	0.003328	0.265136
-14.317204	-1.834767	0.740710	0.003505	0.264936
-14.361305	-1.822977	0.745715	0.003516	0.264949
-14.703922	-1.757123	0.750720	0.003600	0.264943
-14.937284	-1.771041	0.755725	0.003657	0.264689
-15.578855	-1.621553	0.760730	0.003813	0.264788
-15.565593	-1.616814	0.765734	0.003810	0.264819
-15.505828	-1.598298	0.770739	0.003796	0.264948
-15.882172	-1.526147	0.775744	0.003888	0.264940
-15.587139	-1.584372	0.780749	0.003816	0.264939
-15.394183	-1.628687	0.785754	0.003768	0.264912
-15.459866	-1.681612	0.790758	0.003785	0.264632
-15.093546	-1.751602	0.795763	0.003695	0.264641
-15.021240	-1.774831	0.800768	0.003677	0.264602
-14.773472	-1.889819	0.805773	0.003617	0.264321
-14.632974	-1.943919	0.810778	0.003583	0.264208
-14.991171	-1.907605	0.815782	0.003670	0.264063
-15.236829	-1.931990	0.820787	0.003730	0.263754
-15.477699	-1.899034	0.825792	0.003789	0.263693
-15.844805	-1.889673	0.830797	0.003879	0.263425
-16.008000	-1.855859	0.835802	0.003919	0.263432
-16.446846	-1.794045	0.840806	0.004026	0.263328
-17.150445	-1.706111	0.845811	0.004198	0.263113
-17.122450	-1.662084	0.850816	0.004191	0.263324
-17.086181	-1.721512	0.855821	0.004182	0.263101
-17.618311	-1.562560	0.860826	0.004312	0.263333
-17.709552	-1.524199	0.865830	0.004335	0.263420
-17.281120	-1.604765	0.870835	0.004230	0.263435
-17.326679	-1.614396	0.875840	0.004241	0.263356
-17.750117	-1.589275	0.880845	0.004345	0.263108
-17.506321	-1.635757	0.885850	0.004285	0.263114
-17.370524	-1.665382	0.890854	0.004252	0.263102
-17.061549	-1.724524	0.895859	0.004177	0.263108
-16.943833	-1.792062	0.900864	0.004148	0.262919
-17.203311	-1.767606	0.905869	0.004211	0.262805
-16.816006	-1.887590	0.910874	0.004117	0.262618
-17.021078	-1.882227	0.915878	0.004167	0.262468
-17.100427	-1.936151	0.920883	0.004186	0.262170
-17.546740	-1.861151	0.925888	0.004295	0.262116
-17.696545	-1.895021	0.930893	0.004332	0.261844
-17.860391	-1.859564	0.935898	0.004372	0.261858
-18.577537	-1.786490	0.940902	0.004547	0.261567
-18.688709	-1.767593	0.945907	0.004574	0.261554
-18.818632	-1.743220	0.950912	0.004606	0.261549
-18.702070	-1.766516	0.955917	0.004578	0.261547
-18.852473	-1.734454	0.960922	0.004614	0.261558
-19.035810	-1.728198	0.965926	0.004659	0.261430
-19.645992	-1.655685	0.970931	0.004808	0.261226
-19.652612	-1.587391	0.975936	0.004810	0.261514
-19.529748	-1.672684	0.980941	0.004780	0.261251
-19.837511	-1.618675	0.985946	0.004855	0.261223
-20.184845	-1.538330	0.990950	0.004940	0.261275
-19.786415	-1.577698	0.995955	0.004843	0.261442
-19.915048	-1.578927	1.000960	0.004874	0.261328

-19.984532	-1.590678	1.010957	0.004891	0.261219
-19.414759	-1.701542	1.020954	0.004752	0.261223
-18.913720	-1.815877	1.030950	0.004630	0.261155
-18.440598	-1.981697	1.040947	0.004514	0.260842
-18.749344	-1.997325	1.050944	0.004590	0.260513
-19.455823	-1.911454	1.060941	0.004763	0.260284
-20.291341	-1.729978	1.070938	0.004967	0.260358
-20.318486	-1.671863	1.080934	0.004973	0.260586
-20.609825	-1.552225	1.090931	0.005044	0.260854
-20.460488	-1.512273	1.100928	0.005008	0.261152
-20.452592	-1.444679	1.110925	0.005006	0.261449
-19.979019	-1.496572	1.120922	0.004890	0.261625
-18.732900	-1.738003	1.130918	0.004586	0.261640
-18.074337	-1.911054	1.140915	0.004426	0.261453
-18.372037	-1.923586	1.150912	0.004498	0.261147
-18.657059	-1.924345	1.160909	0.004568	0.260903
-18.974477	-1.861160	1.170906	0.004646	0.260906
-19.591384	-1.740059	1.180902	0.004796	0.260905
-19.871506	-1.634209	1.190899	0.004865	0.261124
-19.840966	-1.582693	1.200896	0.004857	0.261371
-19.594082	-1.588741	1.210893	0.004797	0.261553
-19.407806	-1.568936	1.220890	0.004752	0.261795
-18.723119	-1.689137	1.230886	0.004584	0.261856
-18.502898	-1.732278	1.240883	0.004531	0.261856
-18.647020	-1.767236	1.250880	0.004566	0.261585
-18.679732	-1.744744	1.260877	0.004574	0.261654
-19.035157	-1.632637	1.270874	0.004661	0.261835
-19.181778	-1.598629	1.280870	0.004697	0.261857
-18.441379	-1.731553	1.290867	0.004516	0.261910
-18.106342	-1.810480	1.300864	0.004434	0.261854
-17.924267	-1.846725	1.310861	0.004390	0.261852
-18.337617	-1.781442	1.320858	0.004491	0.261783
-18.599172	-1.713354	1.330854	0.004555	0.261855
-19.192723	-1.590177	1.340851	0.004700	0.261882
-18.678391	-1.625723	1.350848	0.004574	0.262163
-18.183533	-1.722362	1.360845	0.004453	0.262166
-18.059576	-1.746368	1.370842	0.004423	0.262167
-18.093194	-1.739230	1.380838	0.004431	0.262169
-18.270812	-1.705414	1.390835	0.004475	0.262164
-18.355652	-1.670401	1.400832	0.004496	0.262242
-18.073309	-1.670756	1.410829	0.004427	0.262478
-17.729166	-1.737507	1.420826	0.004343	0.262482
-17.867410	-1.709792	1.430822	0.004377	0.262484
-17.837140	-1.716959	1.440819	0.004369	0.262478
-18.097627	-1.665611	1.450816	0.004433	0.262479
-17.869456	-1.710263	1.460813	0.004377	0.262480
-17.376094	-1.807004	1.470810	0.004257	0.262480
-17.502623	-1.781120	1.480806	0.004288	0.262484
-17.488256	-1.784870	1.490803	0.004284	0.262480
-17.743364	-1.735662	1.500800	0.004347	0.262476
-18.090404	-1.638576	1.510797	0.004431	0.262599
-18.015501	-1.603921	1.520794	0.004413	0.262810
-17.987923	-1.554418	1.530790	0.004406	0.263045
-17.515866	-1.631830	1.540787	0.004291	0.263110
-17.226944	-1.688727	1.550784	0.004221	0.263109
-16.560899	-1.819683	1.560781	0.004058	0.263109
-16.546797	-1.866132	1.570778	0.004055	0.262922
-16.592233	-1.883558	1.580774	0.004066	0.262809
-16.942391	-1.815268	1.590771	0.004152	0.262807
-17.222655	-1.760144	1.600768	0.004220	0.262807
-17.706650	-1.659586	1.610765	0.004338	0.262830
-17.854537	-1.564963	1.620762	0.004374	0.263110
-17.474177	-1.567370	1.630758	0.004281	0.263418
-17.222297	-1.614530	1.640755	0.004220	0.263428
-16.703661	-1.676082	1.650752	0.004093	0.263600
-16.487646	-1.728644	1.660749	0.004041	0.263556
-16.318271	-1.791273	1.670746	0.003999	0.263431
-16.252545	-1.804088	1.680742	0.003983	0.263431
-16.361742	-1.784217	1.690739	0.004010	0.263424
-16.358739	-1.783990	1.700736	0.004010	0.263428
-16.475811	-1.761091	1.710733	0.004038	0.263427
-16.590520	-1.738087	1.720730	0.004066	0.263429
-16.840168	-1.689017	1.730726	0.004127	0.263429
-16.666126	-1.687156	1.740723	0.004085	0.263582
-16.491123	-1.683733	1.750720	0.004042	0.263743
-16.413413	-1.698238	1.760717	0.004023	0.263746
-16.138356	-1.751322	1.770714	0.003956	0.263750
-16.438419	-1.692408	1.780710	0.004029	0.263749
-16.405816	-1.627729	1.790707	0.004021	0.264052
-16.030364	-1.695004	1.800704	0.003930	0.264079
-16.016115	-1.697362	1.810701	0.003926	0.264081
-16.080123	-1.684332	1.820698	0.003942	0.264083
-15.562367	-1.785336	1.830694	0.003816	0.264086
-14.962598	-1.925332	1.840691	0.003669	0.263991
-15.367969	-1.903587	1.850688	0.003768	0.263745
-15.960981	-1.786953	1.860685	0.003913	0.263745
-16.260349	-1.692100	1.870682	0.003986	0.263898
-16.310989	-1.638426	1.880678	0.003999	0.264084
-16.229753	-1.603634	1.890675	0.003979	0.264299
-16.119843	-1.607689	1.900672	0.003952	0.264373
-15.632003	-1.641743	1.910669	0.003833	0.264636
-15.268533	-1.713308	1.920666	0.003744	0.264635
-14.909215	-1.790471	1.930662	0.003657	0.264607
-15.158600	-1.807720	1.940659	0.003718	0.264325
-15.379215	-1.765135	1.950656	0.003772	0.264322
-15.261164	-1.740629	1.960653	0.003743	0.264524
-15.040778	-1.757364	1.970650	0.003689	0.264637
-15.203710	-1.757544	1.980646	0.003729	0.264500
-15.265489	-1.714029	1.990643	0.003744	0.264633
-15.061593	-1.753984	2.000640	0.003694	0.264633
-15.012386	-1.762986	2.010637	0.003682	0.264636
-15.300225	-1.706768	2.020634	0.003753	0.264634
-15.062511	-1.696029	2.030630	0.003695	0.264878
-14.832740	-1.725361	2.040627	0.003639	0.264945
-15.083911	-1.676756	2.050624	0.003700	0.264941
-15.137251	-1.665235	2.060621	0.003713	0.264945
-14.623253	-1.737201	2.070618	0.003588	0.265068
-14.523120	-1.785560	2.080614	0.003563	0.264946
-14.541344	-1.746718	2.090611	0.003568	0.265096
-14.355594	-1.791235	2.100608	0.003522	0.265061
-14.552945	-1.767450	2.110605	0.003571	0.264998
-14.619088	-1.716825	2.120602	0.003587	0.265157
-14.788145	-1.655719	2.130598	0.003628	0.265275
-14.683084	-1.676485	2.140595	0.003603	0.265274
-14.498089	-1.644066	2.150592	0.003557	0.265565
-13.947279	-1.750309	2.160589	0.003423	0.265573
-13.712869	-1.851259	2.170586	0.003366	0.265341
-13.583708	-1.891513	2.180582	0.003334	0.265278
-14.089770	-1.792942	2.190579	0.003458	0.265274
-14.511866	-1.709940	2.200576	0.003561	0.265274
-14.597844	-1.635476	2.210573	0.003582	0.265517
-14.671218	-1.592331	2.220570	0.003600	0.265638
-14.376806	-1.589682	2.230566	0.003528	0.265894
-14.121280	-1.640396	2.240563	0.003466	0.265891
-13.379611	-1.756172	2.250560	0.003285	0.266018
-13.239180	-1.813549	2.260557	0.003251	0.265892
-12.781273	-1.939347	2.270554	0.003139	0.265740
-12.830767	-1.968692	2.280550	0.003151	0.265575
-13.313489	-1.939988	2.290547	0.003269	0.265295
-14.088478	-1.745260	2.300544	0.003458	0.265474
-14.516601	-1.622434	2.310541	0.003563	0.265638
-14.800525	-1.477204	2.320538	0.003632	0.266015
-14.449235	-1.455291	2.330534	0.003546	0.266398
-13.764220	-1.524621	2.340531	0.003379	0.266673
-12.586674	-1.779624	2.350528	0.003092	0.266574
-12.242050	-1.877597	2.360525	0.003008	0.266446
-12.088156	-1.977944	2.370522	0.002970	0.266150
-12.578789	-1.942071	2.380518	0.003090	0.265895
-13.003628	-1.858930	2.390515	0.003194	0.265893
-13.693175	-1.721117	2.400512	0.003362	0.265903
-13.315750	-1.723313	2.410509	0.003270	0.266206
-13.106635	-1.763837	2.420506	0.003219	0.266208
-13.458685	-1.663322	2.430502	0.003305	0.266340
-13.341835	-1.638286	2.440499	0.003277	0.266542
-13.557684	-1.546981	2.450496	0.003329	0.266748
-13.490216	-1.526456	2.460493	0.003313	0.266890
-12.572828	-1.642767	2.470490	0.003089	0.267158
-12.219506	-1.764940	2.480486	0.003003	0.266937
-11.623876	-1.904599	2.490483	0.002857	0.266841
-11.345149	-2.020405	2.500480	0.002789	0.266584
-11.448699	-2.076320	2.510477	0.002815	0.266263
-12.059487	-1.968589	2.520474	0.002964	0.266211
-13.207455	-1.743232	2.530470	0.003244	0.266209
-13.517330	-1.620938	2.540467	0.003320	0.266468
-13.817633	-1.468313	2.550464	0.003393	0.266862
-13.302022	-1.484754	2.560461	0.003267	0.267219
-12.812027	-1.521016	2.570458	0.003148	0.267470
-11.816653	-1.717111	2.580454	0.002905	0.267468
-11.148949	-1.848933	2.590451	0.002742	0.267465
-10.895311	-1.972019	2.600448	0.002680	0.267158
-11.484032	-1.920525	2.610445	0.002824	0.266888
-11.592276	-1.910270	2.620442	0.002850	0.266841
-11.860388	-1.857927	2.630438	0.002916	0.266839
-12.344051	-1.762663	2.640435	0.003034	0.266840
-12.516978	-1.654225	2.650432	0.003076	0.267153
-12.354353	-1.635644	2.660429	0.003037	0.267365
-12.062650	-1.668555	2.670426	0.002965	0.267467
-12.005170	-1.649687	2.680422	0.002951	0.267594
-11.402735	-1.739680	2.690419	0.002804	0.267712
-11.252771	-1.774502	2.700416	0.002768	0.267690
-11.490061	-1.781816	2.710413	0.002826	0.267463
-11.407179	-1.782287	2.720410	0.002806	0.267530
-11.566414	-1.732960	2.730406	0.002845	0.267605
-11.386261	-1.724038	2.740403	0.002801	0.267791
-11.251083	-1.751081	2.750400	0.002768	0.267788
-10.986991	-1.801862	2.760397	0.002703	0.267793
-10.832006	-1.831907	2.770394	0.002665	0.267794
-11.003142	-1.872520	2.780390	0.002707	0.267483
-10.959061	-1.852670	2.790387	0.002697	0.267602
-11.252150	-1.765271	2.800384	0.002768	0.267727
-11.355506	-1.729596	2.810381	0.002794	0.267791
-11.986936	-1.569773	2.820378	0.002948	0.267941
-11.917088	-1.510863	2.830374	0.002931	0.268245
-11.041773	-1.642181	2.840371	0.002717	0.268415
-10.497805	-1.749795	2.850368	0.002584	0.268412
-9.940954	-1.858515	2.860365	0.002448	0.268414
-9.677829	-1.986130	2.870362	0.002384	0.268097
-9.740883	-2.028643	2.880358	0.002400	0.267866
-10.278059	-1.940506	2.890355	0.002531	0.267793
-11.119463	-1.774822	2.900352	0.002736	0.267794
-11.512350	-1.637329	2.910349	0.002832	0.268047
-11.818750	-1.501892	2.920346	0.002907	0.268361
-11.364602	-1.501453	2.930342	0.002796	0.268736
-10.486629	-1.600332	2.940339	0.002582	0.269043
-9.472836	-1.831757	2.950336	0.002334	0.268909
-9.016737	-1.993214	2.960333	0.002223	0.268609
-9.122002	-2.046600	2.970330	0.002249	0.268299
-10.041951	-1.914162	2.980326	0.002474	0.268096
-10.793632	-1.728101	2.990323	0.002657	0.268256
-11.399889	-1.532959	3.000320	0.002805	0.268574
-11.232195	-1.468964	3.010317	0.002764	0.268979
-10.354085	-1.574908	3.020314	0.002550	0.269256
-9.162631	-1.815976	3.030310	0.002259	0.269227
-8.342554	-2.041257	3.040307	0.002059	0.268960
-8.312477	-2.141828	3.050304	0.002052	0.268564
-9.213189	-2.048371	3.060301	0.002272	0.268214
-10.275586	-1.809350	3.070298	0.002531	0.268341
-11.275289	-1.553777	3.080294	0.002775	0.268588
-11.524395	-1.372053	3.090291	0.002836	0.269142
-11.111518	-1.350100	3.100288	0.002735	0.269571
-10.217310	-1.442159	3.110285	0.002517	0.269919
-9.022353	-1.675979	3.120282	0.002225	0.269923
-7.867724	-1.936046	3.130278	0.001943	0.269785
-7.391870	-2.130002	3.140275	0.001827	0.269367
-7.537998	-2.210828	3.150272	0.001863	0.268910
-8.264207	-2.154262	3.160269	0.002041	0.268550
-9.669444	-1.909155	3.170266	0.002384	0.268420
-10.765619	-1.598484	3.180262	0.002651	0.268818
-11.507314	-1.334377	3.190259	0.002833	0.269311
-10.832199	-1.316944	3.200256	0.002668	0.269936
-9.442922	-1.515820	3.210253	0.002328	0.270244
-8.006962	-1.797140	3.220250	0.001978	0.270247
-8.128566	-1.843439	3.230246	0.002008	0.269955
-8.077439	-1.868962	3.240243	0.001995	0.269890
-8.372285	-1.878926	3.250240	0.002067	0.269608
-8.653651	-1.823279	3.260237	0.002136	0.269609
-8.717722	-1.810328	3.270234	0.002152	0.269610
-8.520006	-1.849394	3.280230	0.002104	0.269609
-8.590518	-1.836336	3.290227	0.002121	0.269606
-8.286375	-1.895779	3.300224	0.002047	0.269607
-8.495832	-1.854843	3.310221	0.002098	0.269606
-9.130916	-1.704409	3.320218	0.002253	0.269712
-10.029584	-1.443561	3.330214	0.002472	0.270063
-9.820529	-1.365978	3.340211	0.002421	0.270555
-9.047891	-1.444936	3.350208	0.002233	0.270857
-8.005095	-1.649026	3.360205	0.001978	0.270860
-7.189439	-1.808341	3.370202	0.001779	0.270864
-6.002105	-2.132479	3.380198	0.001489	0.270487
-5.620587	-2.355140	3.390195	0.001396	0.269873
-7.105252	-2.182862	3.400192	0.001759	0.269376
-8.376209	-1.951473	3.410189	0.002069	0.269299
-10.360677	-1.464961	3.420186	0.002554	0.269701
-10.922360	-1.159229	3.430182	0.002691	0.270513
-9.843401	-1.187977	3.440179	0.002427	0.271272
-7.891125	-1.514335	3.450176	0.001951	0.271509
-5.703083	-1.978628	3.460173	0.001416	0.271366
-5.467565	-2.170197	3.470170	0.001359	0.270764
-5.589859	-2.274965	3.480166	0.001389	0.270230
-6.393540	-2.226594	3.490163	0.001585	0.269774
-8.654509	-1.794411	3.500160	0.002138	0.269724
-10.198241	-1.358338	3.510157	0.002515	0.270276
-10.077458	-1.178791	3.520154	0.002485	0.271118
-8.708693	-1.319481	3.530150	0.002151	0.271649
-7.661054	-1.444110	3.540147	0.001895	0.271984
-5.615050	-1.895935	3.550144	0.001395	0.271778
-5.084946	-2.117800	3.560141	0.001266	0.271291
-5.109459	-2.250794	3.570138	0.001272	0.270720
-5.189956	-2.362250	3.580134	0.001292	0.270192
-6.859218	-2.098404	3.590131	0.001700	0.269925
-9.007753	-1.631633	3.600128	0.002224	0.270110
-10.040018	-1.253751	3.610125	0.002476	0.270836
-9.479457	-1.161758	3.620122	0.002339	0.271673
-8.021071	-1.316816	3.630118	0.001983	0.272215
-5.738861	-1.735910	3.640115	0.001426	0.272336
-4.812161	-2.036532	3.650112	0.001200	0.271847
-4.343803	-2.258172	3.660109	0.001086	0.271311
-5.180853	-2.241086	3.670106	0.001290	0.270700
-6.743394	-1.970020	3.680102	0.001672	0.270551
-8.605592	-1.530296	3.690099	0.002127	0.270857
-8.071466	-1.502185	3.700096	0.001996	0.271408
-7.854677	-1.447124	3.710093	0.001943	0.271811
-6.719942	-1.593664	3.720090	0.001666	0.272126
-5.382807	-1.866590	3.730086	0.001340	0.272084
-4.986227	-2.032418	3.740083	0.001243	0.271721
-5.546230	-1.973119	3.750080	0.001380	0.271511
-6.285656	-1.873817	3.760077	0.001560	0.271321
-7.070008	-1.672331	3.770074	0.001752	0.271516
-7.890633	-1.414893	3.780070	0.001952	0.271913
-6.930901	-1.501730	3.790067	0.001718	0.272333
-6.137884	-1.631307	3.800064	0.001524	0.272441
-4.888593	-1.891269	3.810061	0.001219	0.272381
-4.447883	-2.063331	3.820058	0.001112	0.272028
-4.331561	-2.178383	3.830054	0.001084	0.271647
-5.307927	-2.073302	3.840051	0.001322	0.271288
-6.263532	-1.873346	3.850048	0.001556	0.271339
-7.523635	-1.543591	3.860045	0.001863	0.271678
-7.841427	-1.344700	3.870042	0.001941	0.272241
-7.108447	-1.348398	3.880038	0.001762	0.272819
-5.811284	-1.541381	3.890035	0.001445	0.273073
-4.390286	-1.837592	3.900032	0.001098	0.273003
-3.537909	-2.100387	3.910029	0.000890	0.272611
-3.541318	-2.244636	3.920026	0.000891	0.272013
-4.728648	-2.058250	3.930022	0.001181	0.271819
-5.772414	-1.874266	3.940019	0.001436	0.271732
-6.478949	-1.681348	3.950016	0.001609	0.271955
-6.797991	-1.526564	3.960013	0.001687	0.272335
-6.477263	-1.482917	3.970010	0.001608	0.272774
-5.678278	-1.566768	3.980006	0.001413	0.273074
-4.812590	-1.737780	3.990003	0.001202	0.273070
-3.693808	-1.986828	4.000000	0.000929	0.272950
-4.187734	-1.955636	4.009997	0.001049	0.272679
-4.600080	-1.931626	4.019994	0.001150	0.272444
-5.071998	-1.838462	4.029990	0.001265	0.272446
-5.558995	-1.685362	4.039987	0.001384	0.272682
-5.949663	-1.539807	4.049984	0.001480	0.272965
-5.321074	-1.589843	4.059981	0.001326	0.273266
-4.527299	-1.714337	4.069978	0.001132	0.273395
-3.755939	-1.919491	4.079974	0.000944	0.273175
-3.459551	-2.031761	4.089971	0.000872	0.272953
-4.319835	-1.907317	4.099968	0.001082	0.272769
-5.093027	-1.745000	4.109965	0.001271	0.272812
-4.901978	-1.718098	4.119962	0.001224	0.273077
