Sun Feb 26 15:26:09 2017

Number of Points = 3615
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.188011	-2.031523	0.210202	0.000419	0.272792
-1.709128	-2.016176	0.215206	0.000546	0.272433
-2.032863	-2.025877	0.220211	0.000626	0.272130
-2.205713	-2.046376	0.225216	0.000668	0.271905
-2.608461	-2.022340	0.230221	0.000766	0.271678
-2.755544	-2.035789	0.235226	0.000802	0.271502
-2.828656	-2.091276	0.240230	0.000820	0.271213
-3.130635	-2.063151	0.245235	0.000894	0.271083
-3.739024	-1.996840	0.250240	0.001043	0.270863
-3.746140	-1.999216	0.255245	0.001045	0.270847
-3.877342	-2.030196	0.260250	0.001077	0.270611
-4.757631	-1.874469	0.265254	0.001292	0.270539
-4.731964	-1.880987	0.270259	0.001286	0.270533
-4.238405	-1.976621	0.275264	0.001166	0.270538
-4.213553	-2.018143	0.280269	0.001160	0.270386
-4.422070	-2.013955	0.285274	0.001211	0.270232
-4.474278	-2.003366	0.290278	0.001223	0.270233
-4.844583	-2.008235	0.295283	0.001314	0.269911
-4.934811	-1.990269	0.300288	0.001336	0.269911
-5.043365	-1.972343	0.305293	0.001363	0.269897
-4.792947	-2.056505	0.310298	0.001302	0.269751
-5.327846	-1.988609	0.315302	0.001433	0.269596
-4.968389	-2.060305	0.320307	0.001345	0.269591
-5.110656	-2.078808	0.325312	0.001380	0.269397
-5.869964	-1.956885	0.330317	0.001565	0.269283
-5.668441	-1.994631	0.335322	0.001516	0.269290
-5.623774	-2.007510	0.340326	0.001505	0.269273
-5.776269	-2.029963	0.345331	0.001543	0.269054
-6.101823	-1.963184	0.350336	0.001622	0.269065
-6.243795	-1.937674	0.355341	0.001657	0.269055
-6.066571	-1.979454	0.360346	0.001614	0.269026
-6.796667	-1.907816	0.365350	0.001792	0.268726
-6.830555	-1.902803	0.370355	0.001801	0.268718
-6.392805	-1.986065	0.375360	0.001694	0.268730
-6.254022	-2.016855	0.380365	0.001660	0.268714
-6.140771	-2.080694	0.385370	0.001633	0.268540
-6.650646	-2.011555	0.390374	0.001757	0.268410
-6.331433	-2.100863	0.395379	0.001679	0.268299
-6.816187	-2.055169	0.400384	0.001798	0.268091
-6.818895	-2.057383	0.405389	0.001799	0.268079
-6.287940	-2.207199	0.410394	0.001669	0.267888
-7.092855	-2.072759	0.415398	0.001866	0.267788
-7.555371	-2.011900	0.420403	0.001979	0.267662
-8.146776	-1.923472	0.425408	0.002123	0.267545
-7.968527	-1.933270	0.430413	0.002080	0.267651
-8.735688	-1.797839	0.435418	0.002267	0.267586
-8.692603	-1.758343	0.440422	0.002257	0.267787
-8.943825	-1.710696	0.445427	0.002318	0.267779
-8.919724	-1.712599	0.450432	0.002313	0.267791
-8.894121	-1.719460	0.455437	0.002307	0.267783
-8.269921	-1.841151	0.460442	0.002154	0.267787
-7.966684	-1.900731	0.465446	0.002080	0.267786
-7.551161	-2.049552	0.470451	0.001979	0.267504
-7.283259	-2.134400	0.475456	0.001914	0.267369
-7.590516	-2.128187	0.480461	0.001989	0.267141
-7.301171	-2.254944	0.485466	0.001918	0.266847
-7.478152	-2.275985	0.490470	0.001962	0.266611
-7.744960	-2.289150	0.495475	0.002027	0.266335
-8.283423	-2.216035	0.500480	0.002159	0.266197
-8.788927	-2.189356	0.505485	0.002282	0.265890
-9.047423	-2.139700	0.510490	0.002345	0.265884
-9.682257	-2.014265	0.515494	0.002501	0.265887
-10.225557	-1.909971	0.520499	0.002633	0.265876
-10.294867	-1.893365	0.525504	0.002650	0.265888
-10.515237	-1.852001	0.530509	0.002704	0.265880
-10.638366	-1.826007	0.535514	0.002734	0.265887
-11.016651	-1.751372	0.540518	0.002827	0.265888
-10.942692	-1.728855	0.545523	0.002809	0.266044
-10.211102	-1.848528	0.550528	0.002630	0.266145
-10.624715	-1.830975	0.555533	0.002732	0.265876
-10.271786	-1.899566	0.560538	0.002645	0.265879
-10.377905	-1.876831	0.565542	0.002671	0.265887
-10.422906	-1.871247	0.570547	0.002683	0.265872
-10.254838	-1.925322	0.575552	0.002642	0.265783
-10.828566	-1.866030	0.580557	0.002782	0.265557
-10.385932	-1.951443	0.585562	0.002674	0.265563
-10.223239	-1.998720	0.590566	0.002634	0.265498
-10.002652	-2.098683	0.595571	0.002581	0.265258
-9.640826	-2.225020	0.600576	0.002492	0.265024
-10.042695	-2.198367	0.605581	0.002591	0.264802
-10.072857	-2.245964	0.610586	0.002598	0.264575
-10.249148	-2.272053	0.615590	0.002641	0.264317
-10.568076	-2.249726	0.620595	0.002719	0.264145
-11.504386	-2.080790	0.625600	0.002948	0.264080
-11.826666	-2.019775	0.630605	0.003027	0.264070
-11.871406	-2.048983	0.635610	0.003038	0.263908
-12.886480	-1.842724	0.640614	0.003286	0.263937
-12.330595	-1.965958	0.645619	0.003150	0.263877
-12.733311	-1.839312	0.650624	0.003249	0.264078
-13.075865	-1.774198	0.655629	0.003332	0.264069
-12.998102	-1.788099	0.660634	0.003314	0.264074
-13.365014	-1.715389	0.665638	0.003403	0.264076
-13.413993	-1.706934	0.670643	0.003415	0.264071
-12.872246	-1.810948	0.675648	0.003283	0.264081
-12.713602	-1.846128	0.680653	0.003244	0.264064
-12.338232	-1.918046	0.685658	0.003153	0.264071
-12.773656	-1.910360	0.690662	0.003259	0.263740
-12.665809	-1.933531	0.695667	0.003233	0.263731
-12.413812	-1.998635	0.700672	0.003172	0.263664
-12.661473	-2.007749	0.705677	0.003232	0.263418
-12.518983	-2.059167	0.710682	0.003198	0.263318
-13.160140	-1.983542	0.715686	0.003354	0.263102
-12.909520	-2.035231	0.720691	0.003293	0.263092
-13.011332	-2.077737	0.725696	0.003318	0.262824
-13.123974	-2.063058	0.730701	0.003346	0.262792
-13.128692	-2.126113	0.735706	0.003347	0.262518
-13.344010	-2.095400	0.740710	0.003400	0.262468
-13.504085	-2.121923	0.745715	0.003439	0.262220
-13.926887	-2.051838	0.750720	0.003542	0.262164
-14.490877	-1.942790	0.755725	0.003680	0.262156
-14.526211	-1.934888	0.760730	0.003689	0.262159
-14.851603	-1.870492	0.765734	0.003769	0.262161
-15.016721	-1.840358	0.770739	0.003809	0.262151
-14.788847	-1.900373	0.775744	0.003754	0.262085
-15.216274	-1.874184	0.780749	0.003858	0.261837
-15.250894	-1.866956	0.785754	0.003867	0.261838
-15.542807	-1.781066	0.790758	0.003938	0.261960
-15.580048	-1.803153	0.795763	0.003947	0.261834
-15.403760	-1.791802	0.800768	0.003904	0.262031
-15.962405	-1.726040	0.805773	0.004041	0.261842
-15.366462	-1.832029	0.810778	0.003895	0.261889
-15.802911	-1.756650	0.815782	0.004002	0.261844
-15.807937	-1.758538	0.820787	0.004003	0.261831
-15.421599	-1.830261	0.825792	0.003909	0.261849
-15.228296	-1.872767	0.830797	0.003862	0.261829
-14.824760	-2.019725	0.835802	0.003764	0.261539
-14.392143	-2.143763	0.840806	0.003658	0.261371
-14.756855	-2.138672	0.845811	0.003747	0.261084
-14.765547	-2.191002	0.850816	0.003750	0.260851
-15.005837	-2.209136	0.855821	0.003808	0.260570
-15.406568	-2.182800	0.860826	0.003906	0.260343
-16.196175	-2.042369	0.865830	0.004099	0.260279
-16.354860	-2.058404	0.870835	0.004138	0.260075
-16.932737	-1.973859	0.875840	0.004279	0.259949
-17.337914	-1.895288	0.880845	0.004378	0.259944
-17.311642	-1.899664	0.885850	0.004372	0.259947
-17.568582	-1.847543	0.890854	0.004435	0.259954
-17.955963	-1.761284	0.895859	0.004530	0.259997
-17.808854	-1.724929	0.900864	0.004494	0.260279
-18.052099	-1.678284	0.905869	0.004553	0.260273
-17.908566	-1.705830	0.910874	0.004518	0.260276
-18.019346	-1.682662	0.915878	0.004546	0.260281
-17.966142	-1.695040	0.920883	0.004533	0.260273
-17.463376	-1.791092	0.925888	0.004410	0.260284
-17.414451	-1.864072	0.930893	0.004398	0.260011
-17.301232	-1.901501	0.935898	0.004371	0.259945
-16.976616	-1.998336	0.940902	0.004291	0.259802
-16.878462	-2.057775	0.945907	0.004268	0.259628
-16.806361	-2.139744	0.950912	0.004250	0.259334
-17.299467	-2.082364	0.955917	0.004371	0.259162
-17.703915	-2.016810	0.960922	0.004470	0.259102
-17.986411	-2.031605	0.965926	0.004539	0.258796
-18.196460	-2.000051	0.970931	0.004590	0.258754
-18.281241	-1.994868	0.975936	0.004611	0.258703
-18.754732	-1.960990	0.980941	0.004727	0.258446
-18.949889	-1.922617	0.985946	0.004774	0.258446
-19.594580	-1.793632	0.990950	0.004932	0.258455
-19.620995	-1.790724	0.995955	0.004939	0.258445
-19.753809	-1.763207	1.000960	0.004971	0.258451

-19.332472	-1.846218	1.010957	0.004868	0.258449
-19.587937	-1.795644	1.020954	0.004931	0.258450
-19.112065	-1.858758	1.030950	0.004815	0.258581
-18.957520	-1.919760	1.040947	0.004777	0.258448
-18.791008	-1.951733	1.050944	0.004737	0.258450
-18.849574	-1.972991	1.060941	0.004752	0.258307
-19.056915	-1.973566	1.070938	0.004802	0.258127
-19.096784	-1.966490	1.080934	0.004812	0.258123
-19.384188	-1.862304	1.090931	0.004883	0.258329
-19.362507	-1.839885	1.100928	0.004878	0.258445
-19.477174	-1.815890	1.110925	0.004906	0.258450
-19.376618	-1.763894	1.120922	0.004881	0.258761
-19.085753	-1.821376	1.130918	0.004811	0.258759
-18.814336	-1.873793	1.140915	0.004745	0.258762
-18.295446	-1.975790	1.150912	0.004618	0.258762
-18.322844	-1.969669	1.160909	0.004625	0.258764
-18.546819	-1.952189	1.170906	0.004680	0.258648
-18.499640	-1.958274	1.180902	0.004668	0.258661
-18.629992	-1.929152	1.190899	0.004701	0.258676
-18.542560	-1.926339	1.200896	0.004679	0.258762
-18.555832	-1.923507	1.210893	0.004683	0.258762
-18.627455	-1.910011	1.220890	0.004701	0.258759
-19.006241	-1.831960	1.230886	0.004793	0.258774
-19.119078	-1.734944	1.240883	0.004821	0.259098
-19.046542	-1.714734	1.250880	0.004803	0.259246
-18.688771	-1.765110	1.260877	0.004716	0.259332
-17.914928	-1.890000	1.270874	0.004527	0.259449
-17.177834	-2.062860	1.280870	0.004348	0.259327
-17.268832	-2.092842	1.290867	0.004370	0.259119
-17.590887	-2.033702	1.300864	0.004449	0.259100
-17.962025	-1.960450	1.310861	0.004540	0.259101
-18.330366	-1.888460	1.320858	0.004630	0.259098
-18.593082	-1.820671	1.330854	0.004694	0.259168
-18.106281	-1.879019	1.340851	0.004576	0.259329
-18.103117	-1.879016	1.350848	0.004575	0.259331
-18.603601	-1.726597	1.360845	0.004697	0.259564
-18.236834	-1.756277	1.370842	0.004608	0.259747
-17.678307	-1.819402	1.380838	0.004472	0.259948
-17.552503	-1.844069	1.390835	0.004441	0.259947
-16.887604	-1.995905	1.400832	0.004279	0.259855
-16.852358	-2.051744	1.410829	0.004271	0.259643
-16.543664	-2.153067	1.420826	0.004196	0.259466
-16.983950	-2.098040	1.430822	0.004303	0.259329
-17.625306	-1.972681	1.440819	0.004460	0.259325
-18.516467	-1.754964	1.450816	0.004678	0.259509
-18.534783	-1.666051	1.460813	0.004683	0.259877
-17.904146	-1.704400	1.470810	0.004529	0.260246
-17.280398	-1.820487	1.480806	0.004377	0.260273
-16.930599	-1.888530	1.490803	0.004291	0.260276
-17.323024	-1.803491	1.500800	0.004387	0.260309
-16.680824	-1.913835	1.510797	0.004231	0.260377
-16.062294	-2.058189	1.520794	0.004080	0.260278
-15.925751	-2.143396	1.530790	0.004047	0.260025
-16.258240	-2.123112	1.540787	0.004128	0.259830
-16.861974	-1.984559	1.550784	0.004276	0.259915
-17.449332	-1.861129	1.560781	0.004420	0.259949
-17.497051	-1.799342	1.570778	0.004431	0.260174
-17.683230	-1.710186	1.580774	0.004477	0.260400
-17.678659	-1.635182	1.590771	0.004476	0.260727
-17.041888	-1.719795	1.600768	0.004321	0.260901
-15.573003	-2.000954	1.610765	0.003962	0.260932
-15.008873	-2.177187	1.620762	0.003825	0.260650
-15.376766	-2.182983	1.630758	0.003915	0.260313
-16.287235	-2.011792	1.640755	0.004137	0.260279
-16.771493	-1.916376	1.650752	0.004256	0.260279
-17.498776	-1.719093	1.660749	0.004434	0.260513
-17.037033	-1.726120	1.670746	0.004321	0.260873
-16.350967	-1.817781	1.680742	0.004154	0.261058
-15.728859	-1.973925	1.690739	0.004002	0.260911
-15.911018	-1.941298	1.700736	0.004047	0.260897
-15.547465	-2.012191	1.710733	0.003958	0.260899
-15.234729	-2.091711	1.720730	0.003882	0.260820
-16.131470	-1.937294	1.730726	0.004101	0.260725
-16.268222	-1.871157	1.740723	0.004135	0.260894
-16.536723	-1.802450	1.750720	0.004200	0.260962
-16.233800	-1.804409	1.760717	0.004127	0.261209
-16.181325	-1.772764	1.770714	0.004114	0.261388
-15.722254	-1.827951	1.780710	0.004002	0.261538
-15.135937	-1.941991	1.790707	0.003859	0.261542
-14.601698	-2.108150	1.800704	0.003729	0.261279
-14.384889	-2.217371	1.810701	0.003676	0.260992
-14.744270	-2.185562	1.820698	0.003764	0.260824
-16.182070	-1.902637	1.830694	0.004116	0.260825
-16.767070	-1.719219	1.840691	0.004259	0.261119
-16.612634	-1.646449	1.850688	0.004221	0.261561
-16.097705	-1.681215	1.860685	0.004095	0.261845
-15.441666	-1.740411	1.870682	0.003935	0.262143
-14.022867	-2.054942	1.880678	0.003589	0.261990
-14.189334	-2.091715	1.890675	0.003630	0.261691
-14.181107	-2.127194	1.900672	0.003628	0.261545
-14.892747	-2.031558	1.910669	0.003802	0.261355
-14.623497	-2.115715	1.920666	0.003737	0.261220
-15.349234	-1.925315	1.930662	0.003914	0.261424
-15.726295	-1.822351	1.940659	0.004006	0.261547
-15.695686	-1.758584	1.950656	0.003999	0.261846
-15.432227	-1.748667	1.960653	0.003935	0.262110
-15.232992	-1.761561	1.970650	0.003886	0.262221
-15.022152	-1.744766	1.980646	0.003835	0.262470
-14.139890	-1.918162	1.990643	0.003620	0.262469
-13.747983	-2.031027	2.000640	0.003524	0.262315
-13.194097	-2.208720	2.010637	0.003389	0.262020
-13.181142	-2.276822	2.020634	0.003386	0.261738
-13.975121	-2.166281	2.030630	0.003581	0.261542
-15.176840	-1.931183	2.040627	0.003874	0.261537
-15.928435	-1.694905	2.050624	0.004058	0.261916
-15.749518	-1.633016	2.060621	0.004014	0.262331
-15.478405	-1.586071	2.070618	0.003948	0.262759
-14.147648	-1.768800	2.080614	0.003623	0.263095
-13.231235	-2.000371	2.090611	0.003400	0.262874
-12.936170	-2.107671	2.100608	0.003328	0.262663
-13.224008	-2.096591	2.110605	0.003399	0.262468
-13.857891	-2.017551	2.120602	0.003554	0.262272
-14.215096	-1.915640	2.130598	0.003641	0.262407
-13.845711	-1.974355	2.140595	0.003551	0.262466
-13.850217	-1.972405	2.150592	0.003552	0.262469
-13.681395	-2.005161	2.160589	0.003511	0.262471
-14.028736	-1.937419	2.170586	0.003596	0.262468
-13.817820	-1.928445	2.180582	0.003545	0.262683
-14.264946	-1.813679	2.190579	0.003654	0.262797
-14.535890	-1.713687	2.200576	0.003721	0.262996
-14.256828	-1.688088	2.210573	0.003653	0.263338
-13.360020	-1.844372	2.220570	0.003434	0.263423
-12.476677	-2.030521	2.230566	0.003218	0.263368
-11.991849	-2.209172	2.240563	0.003100	0.263012
-12.007348	-2.283537	2.250560	0.003104	0.262681
-12.758525	-2.185585	2.260557	0.003288	0.262468
-13.680705	-2.004353	2.270554	0.003513	0.262467
-14.553722	-1.772707	2.280550	0.003727	0.262723
-14.353511	-1.717072	2.290547	0.003678	0.263128
-14.070985	-1.694373	2.300544	0.003609	0.263461
-13.482057	-1.746375	2.310541	0.003466	0.263732
-13.095246	-1.821878	2.320538	0.003371	0.263733
-12.875262	-1.865429	2.330534	0.003318	0.263731
-12.282017	-1.981851	2.340531	0.003173	0.263731
-11.528463	-2.165936	2.350528	0.002989	0.263577
-11.557767	-2.236487	2.360525	0.002997	0.263251
-12.224879	-2.141905	2.370522	0.003160	0.263095
-12.771406	-2.035418	2.380518	0.003294	0.263090
-13.291593	-1.929607	2.390515	0.003421	0.263105
-13.529172	-1.809137	2.400512	0.003479	0.263418
-13.334483	-1.775425	2.410509	0.003432	0.263724
-13.285749	-1.720581	2.420506	0.003420	0.263998
-13.178872	-1.695471	2.430502	0.003394	0.264193
-12.282728	-1.844265	2.440499	0.003175	0.264308
-11.638304	-1.979376	2.450496	0.003018	0.264272
-11.029461	-2.147365	2.460493	0.002870	0.264066
-11.182209	-2.195317	2.470490	0.002907	0.263733
-11.779033	-2.128622	2.480486	0.003053	0.263517
-12.430616	-2.001913	2.490483	0.003212	0.263511
-12.890291	-1.857221	2.500480	0.003325	0.263741
-12.566862	-1.842848	2.510477	0.003246	0.264072
-12.225366	-1.909458	2.520474	0.003163	0.264074
-11.962639	-1.923580	2.530470	0.003099	0.264232
-12.349439	-1.829011	2.540467	0.003194	0.264311
-12.720003	-1.720294	2.550464	0.003284	0.264462
-12.119609	-1.799492	2.560461	0.003138	0.264626
-11.661533	-1.850986	2.570458	0.003026	0.264789
-10.886309	-2.042653	2.580454	0.002837	0.264621
-10.442693	-2.166590	2.590451	0.002729	0.264465
-10.772946	-2.168109	2.600448	0.002810	0.264182
-11.510617	-2.048252	2.610445	0.002990	0.264075
-11.644553	-1.984359	2.620442	0.003023	0.264234
-11.999045	-1.896015	2.630438	0.003110	0.264312
-12.050313	-1.835239	2.640435	0.003123	0.264527
-12.035137	-1.804175	2.650432	0.003119	0.264670
-11.575542	-1.832142	2.660429	0.003007	0.264934
-11.678065	-1.812235	2.670426	0.003032	0.264932
-11.061861	-1.855841	2.680422	0.002882	0.265260
-10.965341	-1.935377	2.690419	0.002859	0.265003
-10.879627	-1.932121	2.700416	0.002838	0.265087
-10.843849	-1.974815	2.710413	0.002829	0.264935
-10.336259	-2.074851	2.720410	0.002706	0.264934
-10.067886	-2.143619	2.730406	0.002640	0.264865
-10.618281	-2.091735	2.740403	0.002775	0.264626
-11.016776	-2.012515	2.750400	0.002872	0.264629
-11.102155	-1.938267	2.760397	0.002893	0.264872
-11.571899	-1.820617	2.770394	0.003008	0.264978
-11.725708	-1.714949	2.780390	0.003046	0.265297
-11.209722	-1.753747	2.790387	0.002920	0.265561
-10.963127	-1.765471	2.800384	0.002860	0.265716
-10.410979	-1.833494	2.810381	0.002725	0.265886
-9.752160	-1.990557	2.820378	0.002565	0.265769
-9.486673	-2.092057	2.830374	0.002500	0.265560
-9.789691	-2.101240	2.840371	0.002574	0.265268
-9.732191	-2.113544	2.850368	0.002561	0.265263
-10.057375	-2.084836	2.860365	0.002640	0.265114
-10.417878	-1.978001	2.870362	0.002728	0.265265
-10.638329	-1.935196	2.880358	0.002783	0.265262
-10.986742	-1.806823	2.890355	0.002868	0.265515
-10.881359	-1.769090	2.900352	0.002842	0.265761
-10.528121	-1.800488	2.910349	0.002756	0.265921
-9.766997	-1.904808	2.920346	0.002570	0.266111
-9.604847	-1.991215	2.930342	0.002531	0.265881
-9.557387	-2.000423	2.940339	0.002520	0.265880
-9.391769	-2.032417	2.950336	0.002479	0.265882
-9.564578	-1.997769	2.960333	0.002522	0.265884
-9.736883	-1.964211	2.970330	0.002564	0.265882
-9.624864	-1.985694	2.980326	0.002537	0.265884
-9.317249	-2.045995	2.990323	0.002462	0.265884
-9.585134	-1.993200	3.000320	0.002528	0.265884
-9.597704	-1.990487	3.010317	0.002531	0.265884
-9.384537	-2.032051	3.020314	0.002479	0.265885
-9.872845	-1.931715	3.030310	0.002599	0.265903
-10.341358	-1.771031	3.040307	0.002713	0.266191
-10.071319	-1.744626	3.050304	0.002647	0.266526
-9.756927	-1.759320	3.060301	0.002571	0.266723
-9.105893	-1.861736	3.070298	0.002412	0.266830
-8.471329	-1.999574	3.080294	0.002257	0.266774
-7.899893	-2.178432	3.090291	0.002118	0.266493
-8.109570	-2.208332	3.100288	0.002169	0.266193
-8.537131	-2.179573	3.110285	0.002274	0.265959
-9.074159	-2.085389	3.120282	0.002405	0.265910
-9.207435	-1.992346	3.130278	0.002438	0.266192
-10.073733	-1.793957	3.140275	0.002650	0.266309
-10.032784	-1.714761	3.150272	0.002640	0.266676
-10.178834	-1.597740	3.160269	0.002676	0.267047
-9.307677	-1.676971	3.170266	0.002463	0.267433
-8.346061	-1.860152	3.180262	0.002229	0.267456
-7.075425	-2.150084	3.190259	0.001918	0.267287
-6.754048	-2.322219	3.200256	0.001840	0.266828
-7.347320	-2.295141	3.210253	0.001985	0.266450
-8.870623	-2.034931	3.220250	0.002358	0.266285
-8.885106	-1.973707	3.230246	0.002361	0.266530
-9.452826	-1.812756	3.240243	0.002500	0.266737
-9.524248	-1.715623	3.250240	0.002518	0.267086
-8.907703	-1.757760	3.260237	0.002367	0.267417
-8.687163	-1.787951	3.270234	0.002314	0.267472
-8.283085	-1.792835	3.280230	0.002215	0.267784
-7.195238	-2.049516	3.290227	0.001950	0.267603
-6.905898	-2.162356	3.300224	0.001879	0.267367
-6.822223	-2.253686	3.310221	0.001859	0.267052
-7.526122	-2.167092	3.320218	0.002031	0.266834
-8.014507	-2.072283	3.330214	0.002151	0.266828
-8.693119	-1.893352	3.340211	0.002317	0.267019
-8.894811	-1.791653	3.350208	0.002366	0.267279
-8.644531	-1.773308	3.360205	0.002305	0.267562
-8.868163	-1.651075	3.370202	0.002360	0.267890
-8.152954	-1.744576	3.380198	0.002185	0.268086
-7.151069	-1.941433	3.390195	0.001941	0.268085
-6.318211	-2.130031	3.400192	0.001738	0.267980
-6.291867	-2.199011	3.410189	0.001732	0.267712
-6.511829	-2.216529	3.420186	0.001786	0.267457
-6.841025	-2.223548	3.430182	0.001866	0.267155
-7.551021	-2.085551	3.440179	0.002040	0.267148
-8.097062	-1.917531	3.450176	0.002173	0.267402
-8.633859	-1.748165	3.460173	0.002305	0.267670
-8.306513	-1.723791	3.470170	0.002225	0.268041
-7.745825	-1.753276	3.480166	0.002088	0.268378
-7.445422	-1.804699	3.490163	0.002015	0.268409
-6.808678	-1.916862	3.500160	0.001859	0.268462
-6.406420	-2.007137	3.510157	0.001761	0.268415
-5.851634	-2.163419	3.520154	0.001626	0.268216
-5.673423	-2.252952	3.530150	0.001583	0.267987
-6.303961	-2.177312	3.540147	0.001737	0.267784
-6.750774	-2.088601	3.550144	0.001846	0.267787
-7.822474	-1.868665	3.560141	0.002108	0.267826
-7.597851	-1.846921	3.570138	0.002054	0.268101
-7.767102	-1.729393	3.580134	0.002095	0.268453
-6.487059	-1.916102	3.590131	0.001783	0.268723
-6.348885	-1.942321	3.600128	0.001749	0.268727
-6.692161	-1.913958	3.610125	0.001833	0.268563
-6.553258	-1.901917	3.620122	0.001800	0.268726
-6.528184	-1.906451	3.630118	0.001794	0.268727
-6.249313	-1.962449	3.640115	0.001726	0.268721
-5.937988	-2.023384	3.650112	0.001650	0.268722
-4.974515	-2.254825	3.660109	0.001415	0.268545
-5.341445	-2.249858	3.670106	0.001505	0.268264
-6.234059	-2.116570	3.680102	0.001723	0.268087
-6.733156	-1.954485	3.690099	0.001845	0.268354
-7.368177	-1.777135	3.700096	0.002000	0.268573
-7.026565	-1.746833	3.710093	0.001917	0.268979
-7.084602	-1.676333	3.720090	0.001931	0.269225
-6.226984	-1.776124	3.730086	0.001722	0.269511
-5.688531	-1.861470	3.740083	0.001591	0.269595
-5.037924	-2.048929	3.750080	0.001432	0.269346
-4.698926	-2.139605	3.760077	0.001349	0.269245
-4.637591	-2.203184	3.770074	0.001335	0.269030
-5.198205	-2.166063	3.780070	0.001472	0.268724
-6.057522	-1.994879	3.790067	0.001682	0.268733
-5.843332	-1.958382	3.800064	0.001630	0.269060
-5.905753	-1.945329	3.810061	0.001645	0.269063
-5.755677	-1.943348	3.820058	0.001609	0.269194
-6.203774	-1.833559	3.830054	0.001718	0.269284
-5.895783	-1.823661	3.840051	0.001643	0.269576
-5.868197	-1.812980	3.850048	0.001637	0.269643
-5.396065	-1.842020	3.860045	0.001522	0.269907
-4.783634	-1.962403	3.870042	0.001372	0.269906
-4.926074	-1.991574	3.880038	0.001407	0.269668
-4.680220	-2.056736	3.890035	0.001348	0.269597
-4.512782	-2.089096	3.900032	0.001307	0.269598
-4.347716	-2.166556	3.910029	0.001267	0.269410
-4.920924	-2.083451	3.920026	0.001407	0.269286
-4.910278	-2.086152	3.930022	0.001405	0.269283
-5.122335	-1.972762	3.940019	0.001457	0.269581
-5.852367	-1.806461	3.950016	0.001635	0.269676
-5.737477	-1.756572	3.960013	0.001607	0.269977
-5.316374	-1.777913	3.970010	0.001504	0.270231
-4.629059	-1.872680	3.980006	0.001337	0.270398
-4.029907	-2.030753	3.990003	0.001191	0.270229
-3.691730	-2.112759	4.000000	0.001108	0.270164
-3.904968	-2.132047	4.009997	0.001161	0.269909
-4.225819	-2.069966	4.019994	0.001239	0.269904
-5.078355	-1.902931	4.029990	0.001448	0.269902
-5.292893	-1.783058	4.039987	0.001500	0.270224
-4.209962	-1.958798	4.049984	0.001236	0.270377
-4.174659	-2.000971	4.059981	0.001227	0.270230
-3.749804	-2.085057	4.069978	0.001124	0.270227
-3.327563	-2.167405	4.079974	0.001021	0.270229
-3.962028	-2.103562	4.089971	0.001176	0.269975
-4.602041	-1.916389	4.099968	0.001333	0.270230
-4.940205	-1.815824	4.109965	0.001415	0.270371
-4.927402	-1.749297	4.119962	0.001412	0.270657
-4.335937	-1.818787	4.129958	0.001268	0.270850
-3.535606	-1.976972	4.139955	0.001073	0.270845
