Sun Feb 26 15:03:08 2017

Number of Points = 3610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-9.413918	-1.774846	3.100288	0.002600	0.263257
-8.711560	-1.872406	3.110285	0.002429	0.263428
-7.986225	-2.058153	3.120282	0.002253	0.263242
-7.546578	-2.191848	3.130278	0.002146	0.263039
-7.791555	-2.198454	3.140275	0.002206	0.262804
-8.194982	-2.173269	3.150272	0.002305	0.262571
-8.621042	-2.110803	3.160269	0.002410	0.262479
-9.269963	-1.920903	3.170266	0.002568	0.262744
-9.726962	-1.771989	3.180262	0.002680	0.262995
-9.537840	-1.722451	3.190259	0.002634	0.263363
-9.151415	-1.718693	3.200256	0.002540	0.263701
-7.621004	-2.010204	3.210253	0.002167	0.263739
-6.807989	-2.233477	3.220250	0.001969	0.263468
-6.960365	-2.289362	3.230246	0.002007	0.263100
-8.051069	-2.143609	3.240243	0.002274	0.262806
-8.814189	-1.936187	3.250240	0.002460	0.263050
-9.580941	-1.718937	3.260237	0.002648	0.263332
-9.259809	-1.673393	3.270234	0.002570	0.263793
-8.256733	-1.803858	3.280230	0.002325	0.264076
-7.572355	-1.938269	3.290227	0.002159	0.264075
-6.570992	-2.184656	3.300224	0.001915	0.263862
-6.322617	-2.315960	3.310221	0.001854	0.263510
-6.584928	-2.351197	3.320218	0.001919	0.263138
-7.808995	-2.119692	3.330214	0.002218	0.263098
-9.212969	-1.804897	3.340211	0.002561	0.263262
-8.897345	-1.773322	3.350208	0.002485	0.263660
-9.096505	-1.626707	3.360205	0.002534	0.264116
-8.318470	-1.714670	3.370202	0.002344	0.264390
-7.305107	-1.854955	3.380198	0.002097	0.264639
-6.648877	-2.041702	3.390195	0.001937	0.264392
-5.831826	-2.249824	3.400192	0.001738	0.264188
-6.542534	-2.180404	3.410189	0.001912	0.263888
-6.267682	-2.275265	3.420186	0.001846	0.263713
-7.447955	-2.058843	3.430182	0.002134	0.263645
-8.043418	-1.920521	3.440179	0.002280	0.263735
-8.135214	-1.820590	3.450176	0.002303	0.264082
-7.678333	-1.850583	3.460173	0.002192	0.264334
-7.344137	-1.893950	3.470170	0.002110	0.264428
-7.249921	-1.861948	3.480166	0.002088	0.264641
-6.683765	-1.972834	3.490163	0.001950	0.264641
-6.652091	-1.978509	3.500160	0.001943	0.264642
-6.227413	-2.112509	3.510157	0.001839	0.264426
-6.005932	-2.177770	3.520154	0.001786	0.264332
-6.437626	-2.094369	3.530150	0.001892	0.264324
-6.491741	-2.124692	3.540147	0.001905	0.264149
-6.597630	-2.068799	3.550144	0.001931	0.264297
-6.664926	-2.077099	3.560141	0.001948	0.264204
-6.919559	-1.997570	3.570138	0.002011	0.264328
-7.136955	-1.920965	3.580134	0.002064	0.264470
-7.115076	-1.886074	3.590131	0.002059	0.264635
-7.039647	-1.828913	3.600128	0.002041	0.264939
-6.729376	-1.871857	3.610125	0.001966	0.265014
-5.711508	-2.044087	3.620122	0.001718	0.265130
-5.519704	-2.124794	3.630118	0.001671	0.264946
-5.803959	-2.069124	3.640115	0.001741	0.264944
-6.176986	-2.009157	3.650112	0.001833	0.264886
-6.004975	-2.027179	3.660109	0.001791	0.264952
-6.023408	-2.024289	3.670106	0.001796	0.264947
-5.715731	-2.084625	3.680102	0.001721	0.264946
-6.066739	-2.015721	3.690099	0.001808	0.264944
-6.025481	-2.022459	3.700096	0.001798	0.264949
-6.435011	-1.919508	3.710093	0.001898	0.265043
-6.036210	-1.942292	3.720090	0.001801	0.265276
-6.193091	-1.902536	3.730086	0.001840	0.265313
-5.648258	-1.948845	3.740083	0.001707	0.265568
-5.576003	-1.961080	3.750080	0.001690	0.265575
-5.232213	-2.028031	3.760077	0.001607	0.265576
-4.875452	-2.166627	3.770074	0.001520	0.265285
-5.002644	-2.143510	3.780070	0.001551	0.265276
-4.940846	-2.184319	3.790067	0.001537	0.265153
-5.589765	-2.051120	3.800064	0.001696	0.265176
-5.785996	-1.988216	3.810061	0.001744	0.265277
-5.912780	-1.931718	3.820058	0.001775	0.265410
-5.811698	-1.913089	3.830054	0.001751	0.265571
-5.930044	-1.821132	3.840051	0.001780	0.265860
-5.504300	-1.869651	3.850048	0.001677	0.266007
-4.650501	-2.035183	3.860045	0.001469	0.266015
-4.321560	-2.127867	3.870042	0.001389	0.265895
-4.143615	-2.187859	3.880038	0.001346	0.265788
-4.688315	-2.131809	3.890035	0.001479	0.265571
-4.915278	-2.086582	3.900032	0.001535	0.265572
-5.146097	-2.024090	3.910029	0.001592	0.265643
-5.378982	-1.919596	3.920026	0.001649	0.265890
-5.631581	-1.816060	3.930022	0.001711	0.266116
-5.133997	-1.868889	3.940019	0.001590	0.266304
-4.378435	-1.961555	3.950016	0.001406	0.266538
-3.982255	-2.110968	3.960013	0.001310	0.266235
-3.871615	-2.139495	3.970010	0.001283	0.266205
-4.183797	-2.080598	3.980006	0.001360	0.266193
-4.416002	-2.050245	3.990003	0.001417	0.266127
-4.405966	-2.034193	4.000000	0.001415	0.266202
-4.631146	-1.988784	4.009997	0.001470	0.266205
-4.644675	-1.985441	4.019994	0.001474	0.266207
-4.242294	-1.991204	4.029990	0.001376	0.266514
-4.051422	-2.022981	4.039987	0.001330	0.266537
-3.915032	-2.048708	4.049984	0.001297	0.266540
-4.223507	-1.992497	4.059981	0.001373	0.266520
-4.215888	-1.989167	4.069978	0.001371	0.266539
-4.243183	-1.984180	4.079974	0.001378	0.266536
-4.037433	-1.974531	4.089971	0.001328	0.266745
-4.058154	-1.947058	4.099968	0.001334	0.266842
-3.439555	-2.067985	4.109965	0.001183	0.266844
