Sun Feb 26 15:06:23 2017

Number of Points = 3615
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-19.279317	-1.602184	1.470810	0.004880	0.256715
-19.854950	-1.329502	1.480806	0.005021	0.257411
-18.655082	-1.421389	1.490803	0.004729	0.258037
-17.145792	-1.665975	1.500800	0.004360	0.258262
-15.511775	-2.027269	1.510797	0.003962	0.258086
-15.207993	-2.184723	1.520794	0.003888	0.257659
-15.710334	-2.180334	1.530790	0.004011	0.257246
-16.751826	-1.989459	1.540787	0.004266	0.257185
-18.395022	-1.649172	1.550784	0.004668	0.257259
-18.671726	-1.475586	1.560781	0.004735	0.257777
-17.469673	-1.632485	1.570778	0.004442	0.258121
-16.409110	-1.806792	1.580774	0.004184	0.258268
-15.659847	-1.988222	1.590771	0.004001	0.258119
-14.929817	-2.212942	1.600768	0.003823	0.257764
-15.764315	-2.110105	1.610765	0.004027	0.257496
-16.670122	-1.931609	1.620762	0.004249	0.257496
-17.641470	-1.721872	1.630758	0.004487	0.257577
-17.994750	-1.556165	1.640755	0.004573	0.257995
-17.724677	-1.514930	1.650752	0.004508	0.258404
-16.704281	-1.632109	1.660749	0.004259	0.258764
-15.763674	-1.817358	1.670746	0.004029	0.258761
-15.248506	-1.966263	1.680742	0.003904	0.258553
-14.789702	-2.123206	1.690739	0.003792	0.258262
-15.192285	-2.115699	1.700736	0.003891	0.257949
-15.967298	-1.991265	1.710733	0.004081	0.257826
-16.213933	-1.942726	1.720730	0.004141	0.257825
-16.649035	-1.802050	1.730726	0.004248	0.258064
-16.710680	-1.743103	1.740723	0.004263	0.258266
-16.591998	-1.716822	1.750720	0.004235	0.258480
-16.091603	-1.751126	1.760717	0.004113	0.258757
-16.528223	-1.643762	1.770714	0.004220	0.258849
-15.823786	-1.724578	1.780710	0.004048	0.259098
-15.712941	-1.746053	1.790707	0.004022	0.259098
-14.948039	-1.895059	1.800704	0.003835	0.259102
-14.203496	-2.115461	1.810701	0.003654	0.258780
-14.377373	-2.156416	1.820698	0.003697	0.258452
-15.214773	-2.016186	1.830694	0.003902	0.258345
-15.928968	-1.869160	1.840691	0.004076	0.258372
-16.924197	-1.613160	1.850688	0.004320	0.258633
-16.542846	-1.589799	1.860685	0.004227	0.259058
-14.806718	-1.889797	1.870682	0.003803	0.259236
-14.237269	-2.033042	1.880678	0.003665	0.259099
-15.235327	-1.902710	1.890675	0.003909	0.258812
-15.759806	-1.732830	1.900672	0.004037	0.259100
-15.550402	-1.753812	1.910669	0.003987	0.259186
-15.938718	-1.626217	1.920666	0.004082	0.259407
-15.495725	-1.657857	1.930662	0.003974	0.259645
-14.641134	-1.825779	1.940659	0.003766	0.259644
-13.295257	-2.124441	1.950656	0.003437	0.259495
-13.572038	-2.140118	1.960653	0.003505	0.259190
-14.044571	-2.118949	1.970650	0.003621	0.258878
-15.227755	-1.870292	1.980646	0.003911	0.258947
-15.716773	-1.726182	1.990643	0.004030	0.259153
-15.856777	-1.627609	2.000640	0.004065	0.259460
-15.210180	-1.701440	2.010637	0.003907	0.259689
-15.067224	-1.668666	2.020634	0.003873	0.259950
-14.207689	-1.837857	2.030630	0.003663	0.259948
-14.065469	-1.866041	2.040627	0.003629	0.259946
-14.255812	-1.827270	2.050624	0.003676	0.259950
-13.830756	-1.910718	2.060621	0.003572	0.259949
-13.741547	-1.987978	2.070618	0.003551	0.259690
-14.245539	-1.899368	2.080614	0.003674	0.259643
-14.247145	-1.859927	2.090611	0.003675	0.259811
-14.090154	-1.907943	2.100608	0.003637	0.259736
-14.353099	-1.806238	2.110605	0.003702	0.259950
-14.154377	-1.844673	2.120602	0.003654	0.259952
-13.826182	-1.909209	2.130598	0.003574	0.259950
-13.588518	-1.955461	2.140595	0.003516	0.259951
-13.888002	-1.895663	2.150592	0.003590	0.259954
-14.631246	-1.727309	2.160589	0.003772	0.260048
-14.701588	-1.644707	2.170586	0.003789	0.260344
-14.202140	-1.688699	2.180582	0.003668	0.260576
-13.339542	-1.858513	2.190579	0.003457	0.260573
-13.016075	-1.921017	2.200576	0.003379	0.260577
-12.878545	-2.002095	2.210573	0.003346	0.260342
-13.093127	-1.973665	2.220570	0.003398	0.260282
-13.108293	-1.971658	2.230566	0.003402	0.260276
-13.004534	-2.027947	2.240563	0.003378	0.260120
-13.592815	-1.935947	2.250560	0.003522	0.260017
-13.896739	-1.815188	2.260557	0.003596	0.260279
-14.330289	-1.680546	2.270554	0.003702	0.260490
-14.327534	-1.602533	2.280550	0.003702	0.260827
-13.782642	-1.634010	2.290547	0.003569	0.261151
-13.114951	-1.751288	2.300544	0.003407	0.261210
-12.313801	-1.907995	2.310541	0.003211	0.261212
-12.371516	-1.964853	2.320538	0.003226	0.260917
-12.353838	-1.973077	2.330534	0.003222	0.260896
-12.272068	-2.041784	2.340531	0.003203	0.260668
-13.006232	-1.918860	2.350528	0.003382	0.260574
-12.684840	-1.980938	2.360525	0.003304	0.260578
-12.881794	-1.904684	2.370522	0.003353	0.260738
-12.551518	-1.967818	2.380518	0.003272	0.260744
-13.354653	-1.775391	2.390515	0.003469	0.260892
-14.036704	-1.585013	2.400512	0.003636	0.261133
-13.692433	-1.556525	2.410509	0.003552	0.261544
-12.690438	-1.683329	2.420506	0.003308	0.261844
-11.774847	-1.875681	2.430502	0.003084	0.261789
-11.193315	-2.053624	2.440499	0.002943	0.261515
-11.240064	-2.116378	2.450496	0.002955	0.261205
-11.840992	-2.066295	2.460493	0.003102	0.260911
-12.581767	-1.914711	2.470490	0.003283	0.260935
-12.747593	-1.818327	2.480486	0.003324	0.261208
-12.961558	-1.728357	2.490483	0.003377	0.261413
-12.688049	-1.751281	2.500480	0.003310	0.261544
-12.432604	-1.734997	2.510477	0.003248	0.261828
-11.658478	-1.883358	2.520474	0.003059	0.261843
-11.225043	-2.012557	2.530470	0.002954	0.261652
-11.543029	-1.975875	2.540467	0.003032	0.261540
-11.928397	-1.899692	2.550464	0.003127	0.261541
-12.515074	-1.767051	2.560461	0.003270	0.261614
-12.626804	-1.684502	2.570458	0.003298	0.261872
-12.453943	-1.651639	2.580454	0.003256	0.262157
-11.754059	-1.736773	2.590451	0.003085	0.262381
-11.021931	-1.924257	2.600448	0.002907	0.262193
-10.491404	-2.053651	2.610445	0.002778	0.262084
-10.774366	-2.054219	2.620442	0.002847	0.261842
-10.888790	-2.067448	2.630438	0.002876	0.261687
-11.796124	-1.891608	2.640435	0.003098	0.261675
-11.914440	-1.829401	2.650432	0.003127	0.261841
-12.173426	-1.717401	2.660429	0.003191	0.262101
-11.850852	-1.738408	2.670426	0.003112	0.262281
-11.422499	-1.779604	2.680422	0.003008	0.262464
-11.404131	-1.782577	2.690419	0.003004	0.262465
-11.249564	-1.804782	2.700416	0.002967	0.262499
-10.852667	-1.866956	2.710413	0.002870	0.262565
-10.661262	-1.926912	2.720410	0.002824	0.262469
-10.426359	-1.974077	2.730406	0.002767	0.262463
-10.083409	-2.059650	2.740403	0.002683	0.262384
-10.796218	-1.972183	2.750400	0.002858	0.262157
-11.062994	-1.902268	2.760397	0.002923	0.262231
-11.330154	-1.793764	2.770394	0.002989	0.262469
-11.309540	-1.754325	2.780390	0.002984	0.262654
-11.389451	-1.703949	2.790387	0.003004	0.262801
-10.723293	-1.766498	2.800384	0.002842	0.263091
-10.158949	-1.876925	2.810381	0.002704	0.263092
-10.375362	-1.902853	2.820378	0.002758	0.262798
-10.380332	-1.859681	2.830374	0.002759	0.262977
-10.432006	-1.837088	2.840371	0.002772	0.263029
-10.517299	-1.804617	2.850368	0.002793	0.263095
-9.963662	-1.913480	2.860365	0.002659	0.263093
-9.692453	-2.018532	2.870362	0.002593	0.262871
-9.586349	-2.056371	2.880358	0.002567	0.262797
-10.116137	-1.953064	2.890355	0.002697	0.262792
-10.208892	-1.933936	2.900352	0.002720	0.262795
-10.715077	-1.824882	2.910349	0.002844	0.262834
-10.944982	-1.716471	2.920346	0.002901	0.263103
-10.816148	-1.668111	2.930342	0.002869	0.263416
-10.285000	-1.710024	2.940339	0.002740	0.263680
-9.643996	-1.823974	2.950336	0.002584	0.263730
-9.293761	-1.933153	2.960333	0.002499	0.263557
-9.226613	-1.978157	2.970330	0.002483	0.263420
-8.975875	-2.030249	2.980326	0.002422	0.263407
-9.516163	-1.997710	2.990323	0.002554	0.263092
-9.687067	-1.906409	3.000320	0.002596	0.263336
-9.679847	-1.888453	3.010317	0.002595	0.263418
-9.904372	-1.842697	3.020314	0.002650	0.263423
-9.727928	-1.869786	3.030310	0.002608	0.263454
-9.678369	-1.814475	3.040307	0.002596	0.263730
-9.528621	-1.843152	3.050304	0.002560	0.263732
-9.608933	-1.825990	3.060301	0.002580	0.263736
-9.228319	-1.856909	3.070298	0.002487	0.263922
-8.815167	-1.973268	3.080294	0.002387	0.263771
-9.319283	-1.860820	3.090291	0.002510	0.263826
-9.341457	-1.798787	3.100288	0.002516	0.264070
-9.080457	-1.849138	3.110285	0.002453	0.264073
-8.960247	-1.872101	3.120282	0.002424	0.264075
-8.921673	-1.880348	3.130278	0.002415	0.264070
-9.066176	-1.852201	3.140275	0.002450	0.264068
-8.778279	-1.907366	3.150272	0.002380	0.264073
-8.869813	-1.888691	3.160269	0.002403	0.264074
-8.698019	-1.899021	3.170266	0.002361	0.264173
-8.400847	-1.979868	3.180262	0.002289	0.264076
-8.824481	-1.895361	3.190259	0.002393	0.264080
-8.652453	-1.872515	3.200256	0.002351	0.264319
-8.912290	-1.820295	3.210253	0.002415	0.264323
-9.045633	-1.782662	3.220250	0.002448	0.264370
-9.078810	-1.713002	3.230246	0.002457	0.264637
-8.537539	-1.784236	3.240243	0.002325	0.264784
-8.173734	-1.872347	3.250240	0.002236	0.264713
-8.333215	-1.857192	3.260237	0.002276	0.264643
-8.072753	-1.890664	3.270234	0.002213	0.264716
-7.529354	-2.015996	3.280230	0.002080	0.264636
-7.745340	-1.973899	3.290227	0.002133	0.264634
-7.786712	-1.965797	3.300224	0.002144	0.264632
-8.045656	-1.914162	3.310221	0.002208	0.264634
-8.059077	-1.910502	3.320218	0.002211	0.264637
-8.362129	-1.851023	3.330214	0.002286	0.264635
-8.736757	-1.734891	3.340211	0.002377	0.264814
-8.540684	-1.728554	3.350208	0.002330	0.265003
-7.879557	-1.795188	3.360205	0.002169	0.265270
-7.598745	-1.849936	3.370202	0.002101	0.265270
-7.452700	-1.878647	3.380198	0.002065	0.265269
-7.177563	-1.969027	3.390195	0.001999	0.265114
-7.139368	-2.017165	3.400192	0.001990	0.264940
-7.316303	-1.981573	3.410189	0.002033	0.264943
-7.370157	-1.970510	3.420186	0.002047	0.264943
-7.703407	-1.905024	3.430182	0.002129	0.264942
-7.809285	-1.849391	3.440179	0.002155	0.265088
-7.685535	-1.830723	3.450176	0.002125	0.265269
-7.756666	-1.815688	3.460173	0.002143	0.265272
-7.493278	-1.799281	3.470170	0.002079	0.265559
-7.256301	-1.842937	3.480166	0.002021	0.265570
-7.268114	-1.840982	3.490163	0.002024	0.265567
-7.104895	-1.872943	3.500160	0.001985	0.265566
-6.999262	-1.891943	3.510157	0.001960	0.265572
-6.626616	-1.964585	3.520154	0.001869	0.265574
-6.693935	-1.952295	3.530150	0.001886	0.265568
-6.928988	-1.904953	3.540147	0.001944	0.265572
-7.057216	-1.880203	3.550144	0.001975	0.265569
-6.995731	-1.883404	3.560141	0.001961	0.265605
-6.724998	-1.868284	3.570138	0.001895	0.265892
-6.480747	-1.916498	3.580134	0.001836	0.265890
-6.433635	-1.961431	3.590131	0.001825	0.265738
-6.814074	-1.869185	3.600128	0.001918	0.265810
-6.871359	-1.838386	3.610125	0.001932	0.265892
-6.741886	-1.862956	3.620122	0.001901	0.265894
-6.952675	-1.767161	3.630118	0.001953	0.266122
-6.999324	-1.738578	3.640115	0.001965	0.266203
-6.223149	-1.830750	3.650112	0.001775	0.266456
-5.954907	-1.943191	3.660109	0.001710	0.266203
-5.574295	-2.017479	3.670106	0.001618	0.266204
-5.731485	-2.004602	3.680102	0.001657	0.266126
-5.971216	-2.013054	3.690099	0.001716	0.265890
-6.335700	-1.927590	3.700096	0.001805	0.265948
-6.461924	-1.841726	3.710093	0.001836	0.266204
-6.613615	-1.788045	3.720090	0.001873	0.266303
-6.317373	-1.790339	3.730086	0.001801	0.266537
-6.256634	-1.802523	3.740083	0.001787	0.266535
-5.800715	-1.821896	3.750080	0.001676	0.266829
-5.623679	-1.905853	3.760077	0.001633	0.266621
-5.670347	-1.874073	3.770074	0.001645	0.266715
-5.493162	-1.921882	3.780070	0.001602	0.266659
-5.500322	-1.928951	3.790067	0.001604	0.266622
-5.481296	-1.952838	3.800064	0.001600	0.266536
-5.479004	-1.951992	3.810061	0.001600	0.266540
-5.204110	-2.005908	3.820058	0.001533	0.266539
-5.400924	-1.966604	3.830054	0.001582	0.266540
-5.839670	-1.841343	3.840051	0.001689	0.266704
-5.944686	-1.788891	3.850048	0.001715	0.266836
-5.485412	-1.821845	3.860045	0.001603	0.267076
-5.367948	-1.826572	3.870042	0.001575	0.267152
-5.274749	-1.845280	3.880038	0.001553	0.267149
-5.188000	-1.861656	3.890035	0.001532	0.267150
-4.866107	-1.924301	3.900032	0.001454	0.267151
-4.975205	-1.902707	3.910029	0.001481	0.267151
-4.726512	-1.950297	3.920026	0.001420	0.267155
-4.717943	-1.952031	3.930022	0.001419	0.267153
-4.591410	-1.976955	3.940019	0.001388	0.267152
-4.764632	-1.942793	3.950016	0.001431	0.267151
-4.927140	-1.910262	3.960013	0.001471	0.267152
-4.751398	-1.944219	3.970010	0.001428	0.267153
-5.147074	-1.866316	3.980006	0.001525	0.267152
-4.828283	-1.876875	3.990003	0.001448	0.267370
-4.800605	-1.860564	4.000000	0.001441	0.267460
-4.833155	-1.853417	4.009997	0.001450	0.267462
-5.228574	-1.734583	4.019994	0.001547	0.267633
-4.682689	-1.804044	4.029990	0.001414	0.267790
-4.557981	-1.828633	4.039987	0.001384	0.267789
-4.260824	-1.886308	4.049984	0.001312	0.267790
-3.742958	-1.987604	4.059981	0.001185	0.267791
-3.311241	-2.084508	4.069978	0.001080	0.267739
-3.604791	-2.092278	4.079974	0.001153	0.267463
-3.929488	-2.028365	4.089971	0.001232	0.267462
-4.547880	-1.907046	4.099968	0.001384	0.267460
-4.971097	-1.764762	4.109965	0.001487	0.267707
-5.190322	-1.652025	4.119962	0.001541	0.267997
-4.853835	-1.635355	4.129958	0.001459	0.268343
