Sun Feb 26 14:56:37 2017

Number of Points = 3610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-11.162202	-2.128134	0.625600	0.002898	0.260434
-11.821576	-2.033478	0.630605	0.003059	0.260282
-12.169844	-1.966375	0.635610	0.003144	0.260276
-12.544295	-1.892628	0.640614	0.003236	0.260275
-12.551509	-1.889643	0.645619	0.003238	0.260281
-12.261398	-1.948727	0.650624	0.003167	0.260272
-12.234477	-1.950574	0.655629	0.003161	0.260286
-12.572094	-1.886379	0.660634	0.003244	0.260276
-12.462635	-1.907625	0.665638	0.003217	0.260276
-12.490894	-1.899735	0.670643	0.003224	0.260286
-12.518413	-1.908412	0.675648	0.003231	0.260224
-12.794200	-1.914946	0.680653	0.003299	0.259961
-12.803507	-1.915491	0.685658	0.003301	0.259950
-12.702395	-1.935919	0.690662	0.003277	0.259947
-12.774855	-1.919343	0.695667	0.003295	0.259956
-12.680763	-1.992505	0.700672	0.003272	0.259719
-13.033622	-1.939576	0.705677	0.003358	0.259648
-12.931476	-1.961957	0.710682	0.003334	0.259637
-12.457931	-2.107176	0.715686	0.003218	0.259410
-12.777185	-2.061373	0.720691	0.003297	0.259336
-12.798546	-2.108545	0.725696	0.003302	0.259113
-12.722480	-2.137073	0.730701	0.003284	0.259054
-13.423273	-2.067974	0.735706	0.003455	0.258755
-13.364931	-2.078553	0.740710	0.003441	0.258758
-13.669689	-2.052032	0.745715	0.003516	0.258612
-14.201708	-1.988002	0.750720	0.003646	0.258436
-14.186948	-1.988084	0.755725	0.003642	0.258447
-14.604394	-1.907817	0.760730	0.003745	0.258439
-14.417782	-1.944316	0.765734	0.003699	0.258439
-14.294719	-1.977552	0.770739	0.003669	0.258399
-14.601992	-1.982733	0.775744	0.003745	0.258113
-14.634506	-1.973198	0.780749	0.003753	0.258126
-14.895473	-1.923175	0.785754	0.003817	0.258119
-14.768264	-1.948052	0.790758	0.003786	0.258119
-15.024647	-1.908263	0.795763	0.003849	0.258072
-15.595876	-1.854278	0.800768	0.003989	0.257818
-15.447325	-1.880635	0.805773	0.003952	0.257829
-15.571175	-1.857187	0.810778	0.003983	0.257825
-15.641490	-1.843716	0.815782	0.004000	0.257822
-15.721709	-1.825233	0.820787	0.004020	0.257833
-15.599225	-1.851676	0.825792	0.003990	0.257822
-15.381899	-1.891198	0.830797	0.003938	0.257835
-15.365809	-1.948102	0.835802	0.003934	0.257601
-15.342626	-1.975905	0.840806	0.003928	0.257498
-15.160293	-2.038710	0.845811	0.003884	0.257380
-15.068036	-2.101366	0.850816	0.003862	0.257185
-14.642892	-2.239465	0.855821	0.003758	0.256946
-14.818545	-2.263317	0.860826	0.003801	0.256690
-15.227744	-2.243585	0.865830	0.003902	0.256424
-15.954809	-2.142242	0.870835	0.004079	0.256241
-16.339261	-2.084571	0.875840	0.004174	0.256161
-17.074060	-1.993221	0.880845	0.004353	0.255928
-17.773420	-1.819565	0.885850	0.004524	0.256086
-17.568263	-1.825765	0.890854	0.004474	0.256235
-17.924204	-1.753848	0.895859	0.004561	0.256242
-18.025697	-1.736674	0.900864	0.004586	0.256229
-17.960715	-1.746786	0.905869	0.004571	0.256240
-18.261984	-1.689294	0.910874	0.004645	0.256232
-17.787111	-1.777836	0.915878	0.004529	0.256252
-17.432102	-1.850986	0.920883	0.004442	0.256237
-17.092906	-1.919785	0.925888	0.004360	0.256227
-16.937738	-1.964507	0.930893	0.004322	0.256164
-17.257927	-1.956926	0.935898	0.004401	0.255920
-16.897563	-2.057403	0.940902	0.004313	0.255789
-17.542568	-1.972115	0.945907	0.004470	0.255606
-17.403459	-2.024665	0.950912	0.004437	0.255495
-17.508788	-2.046228	0.955917	0.004463	0.255308
-17.731492	-2.011406	0.960922	0.004517	0.255268
-18.210467	-1.982470	0.965926	0.004635	0.254980
-18.433061	-1.937496	0.970931	0.004689	0.254985
-18.570980	-1.912991	0.975936	0.004723	0.254972
-18.317003	-1.982683	0.980941	0.004661	0.254884
-18.416955	-2.011644	0.985946	0.004686	0.254669
-18.334384	-2.027991	0.990950	0.004666	0.254668
-18.899178	-1.973782	0.995955	0.004804	0.254417
-19.121703	-1.942978	1.000960	0.004859	0.254359

-19.490049	-1.870783	1.010957	0.004949	0.254356
-19.491311	-1.869391	1.020954	0.004950	0.254360
-19.068329	-1.951740	1.030950	0.004847	0.254362
-18.938088	-1.977232	1.040947	0.004816	0.254361
-18.933400	-1.977864	1.050944	0.004815	0.254361
-19.177653	-1.930489	1.060941	0.004875	0.254356
-19.442779	-1.877095	1.070938	0.004940	0.254360
-19.659085	-1.796842	1.080934	0.004993	0.254525
-19.007107	-1.891396	1.090931	0.004835	0.254672
-18.616225	-1.968554	1.100928	0.004740	0.254669
-18.371836	-2.046049	1.110925	0.004680	0.254538
-18.878600	-1.986341	1.120922	0.004804	0.254360
-18.968322	-1.963301	1.130918	0.004827	0.254382
-19.332799	-1.825765	1.140915	0.004916	0.254671
-19.047057	-1.882205	1.150912	0.004847	0.254669
-18.540381	-1.938753	1.160909	0.004724	0.254857
-18.492614	-1.989730	1.170906	0.004712	0.254672
-17.894133	-2.106783	1.180902	0.004567	0.254673
-18.658913	-1.956179	1.190899	0.004754	0.254673
-19.252830	-1.813888	1.200896	0.004899	0.254784
-19.505884	-1.696566	1.210893	0.004961	0.255080
-18.792886	-1.785220	1.220890	0.004788	0.255305
-18.207537	-1.898848	1.230886	0.004645	0.255310
-17.353278	-2.066829	1.240883	0.004437	0.255308
-17.791981	-2.050058	1.250880	0.004545	0.255001
-17.568042	-2.099089	1.260877	0.004490	0.254978
-18.379963	-1.939158	1.270874	0.004689	0.254977
-18.108667	-1.991187	1.280870	0.004623	0.254982
-18.815341	-1.817330	1.290867	0.004796	0.255134
-18.480725	-1.843975	1.300864	0.004715	0.255305
-18.421534	-1.799166	1.310861	0.004701	0.255551
-18.199123	-1.830741	1.320858	0.004647	0.255603
-17.513706	-1.965418	1.330854	0.004480	0.255602
-17.165773	-2.032931	1.340851	0.004396	0.255604
-17.409192	-1.989392	1.350848	0.004455	0.255584
-17.691921	-1.972732	1.360845	0.004525	0.255411
-18.238558	-1.821249	1.370842	0.004659	0.255603
-18.380926	-1.757008	1.380838	0.004694	0.255761
-18.199706	-1.736893	1.390835	0.004650	0.256004
-17.031081	-1.961517	1.400832	0.004365	0.256025
-16.673299	-2.056016	1.410829	0.004278	0.255917
-16.798967	-2.076069	1.420826	0.004309	0.255719
-16.841743	-2.093775	1.430822	0.004320	0.255603
-17.463181	-1.971707	1.440819	0.004472	0.255601
-17.663266	-1.919097	1.450816	0.004522	0.255658
-17.794968	-1.833752	1.460813	0.004554	0.255917
-18.087041	-1.727945	1.470810	0.004626	0.256128
-17.776002	-1.712437	1.480806	0.004550	0.256462
-17.140253	-1.813176	1.490803	0.004396	0.256567
-16.618913	-1.915555	1.500800	0.004269	0.256566
-16.071413	-2.056220	1.510797	0.004135	0.256420
-15.724308	-2.184613	1.520794	0.004051	0.256155
-16.248800	-2.133904	1.530790	0.004180	0.255923
-16.815323	-2.022375	1.540787	0.004319	0.255923
-17.342015	-1.918747	1.550784	0.004448	0.255921
-17.471088	-1.822883	1.560781	0.004479	0.256229
-17.364982	-1.787877	1.570778	0.004454	0.256472
-16.950280	-1.845648	1.580774	0.004353	0.256575
-16.720226	-1.847454	1.590771	0.004297	0.256763
-15.938852	-1.996420	1.600768	0.004107	0.256782
-16.375273	-1.959173	1.610765	0.004214	0.256568
-16.671916	-1.885328	1.620762	0.004287	0.256634
-16.788431	-1.806336	1.630758	0.004316	0.256878
-16.379809	-1.886293	1.640755	0.004216	0.256878
-16.330820	-1.896903	1.650752	0.004205	0.256872
-15.901962	-1.980498	1.660749	0.004100	0.256874
-15.099941	-2.137288	1.670746	0.003905	0.256876
-15.073385	-2.210615	1.680742	0.003899	0.256577
-15.697751	-2.106786	1.690739	0.004052	0.256493
-16.418101	-1.950430	1.700736	0.004228	0.256556
-17.033623	-1.801662	1.710733	0.004379	0.256676
-17.358248	-1.649752	1.720730	0.004459	0.257059
-16.924130	-1.642033	1.730726	0.004353	0.257464
-15.885688	-1.785634	1.740723	0.004100	0.257726
-15.338190	-1.908334	1.750720	0.003967	0.257659
-14.827317	-2.046217	1.760717	0.003842	0.257494
-14.361946	-2.193336	1.770714	0.003729	0.257250
-14.839249	-2.172242	1.780710	0.003846	0.256931
-15.409112	-2.072880	1.790707	0.003986	0.256874
-16.087100	-1.927049	1.800704	0.004152	0.256927
-16.395165	-1.805971	1.810701	0.004227	0.257190
-16.348855	-1.744226	1.820698	0.004216	0.257498
-15.618106	-1.815139	1.830694	0.004038	0.257813
-14.920506	-1.948399	1.840691	0.003868	0.257829
-14.662065	-2.054460	1.850688	0.003806	0.257586
-14.524519	-2.102140	1.860685	0.003773	0.257495
-15.026793	-2.002360	1.870682	0.003896	0.257498
-15.732786	-1.862642	1.880678	0.004069	0.257501
-15.827148	-1.783354	1.890675	0.004092	0.257764
-15.910705	-1.713970	1.900672	0.004113	0.257993
-15.507058	-1.742263	1.910669	0.004015	0.258213
-14.568306	-1.916741	1.920666	0.003786	0.258256
-14.225176	-2.013366	1.930662	0.003702	0.258127
-13.391965	-2.212347	1.940659	0.003499	0.257973
-13.381172	-2.296728	1.950656	0.003497	0.257613
-13.923487	-2.268135	1.960653	0.003630	0.257271
-15.425192	-1.958977	1.970650	0.003997	0.257330
-16.049844	-1.755351	1.980646	0.004150	0.257681
-16.446944	-1.567071	1.990643	0.004248	0.258160
-15.927386	-1.550272	2.000640	0.004121	0.258675
-14.793435	-1.692149	2.010637	0.003845	0.259025
-13.634822	-1.918529	2.020634	0.003562	0.259029
-12.944814	-2.141340	2.030630	0.003394	0.258650
-12.999174	-2.197162	2.040627	0.003408	0.258359
-13.096952	-2.250490	2.050624	0.003432	0.258042
-14.016295	-2.118468	2.060621	0.003657	0.257829
-15.141562	-1.858194	2.070618	0.003932	0.257997
-15.180948	-1.775380	2.080614	0.003942	0.258323
-15.019822	-1.729177	2.090611	0.003903	0.258659
-14.218943	-1.862083	2.100608	0.003708	0.258764
-13.451846	-2.013862	2.110605	0.003521	0.258758
-12.928972	-2.132334	2.120602	0.003394	0.258689
-13.394660	-2.096818	2.130598	0.003508	0.258444
-13.984674	-1.979881	2.140595	0.003653	0.258447
-14.782935	-1.775608	2.150592	0.003848	0.258651
-14.516352	-1.739985	2.160589	0.003783	0.259031
-14.361922	-1.734291	2.170586	0.003746	0.259186
-13.007356	-1.971105	2.180582	0.003416	0.259312
-12.186003	-2.185434	2.190579	0.003216	0.259081
-11.942921	-2.329886	2.200576	0.003157	0.258661
-12.366031	-2.311592	2.210573	0.003261	0.258377
-13.765296	-2.082927	2.220570	0.003603	0.258174
-14.215667	-1.930593	2.230566	0.003713	0.258450
-14.898275	-1.704064	2.240563	0.003880	0.258849
-14.929054	-1.604379	2.250560	0.003888	0.259254
-14.727668	-1.532815	2.260557	0.003839	0.259733
-13.694907	-1.667127	2.270554	0.003587	0.260028
-12.329565	-1.934640	2.280550	0.003254	0.260031
-11.220440	-2.213335	2.290547	0.002984	0.259767
-10.953044	-2.376891	2.300544	0.002919	0.259285
-11.183537	-2.433497	2.310541	0.002976	0.258842
-12.346827	-2.295251	2.320538	0.003261	0.258448
-14.116807	-1.917881	2.330534	0.003693	0.258575
-15.280089	-1.558761	2.340531	0.003978	0.259139
-15.325810	-1.385404	2.350528	0.003989	0.259849
-13.946031	-1.522103	2.360525	0.003652	0.260428
-12.699965	-1.733083	2.370522	0.003349	0.260573
-10.810033	-2.133719	2.380518	0.002888	0.260445
-10.026479	-2.414603	2.390515	0.002697	0.259896
-10.739246	-2.408605	2.400512	0.002871	0.259315
-12.225487	-2.166041	2.410509	0.003235	0.259099
-13.570357	-1.878797	2.420506	0.003564	0.259196
-14.216911	-1.642100	2.430502	0.003722	0.259669
-13.659806	-1.643736	2.440499	0.003586	0.260134
-12.307399	-1.845936	2.450496	0.003256	0.260407
-11.757449	-1.983955	2.460493	0.003122	0.260276
-11.271743	-2.078949	2.470490	0.003004	0.260277
-11.295540	-2.148350	2.480486	0.003010	0.259956
-11.865157	-2.035752	2.490483	0.003150	0.259957
-12.338409	-1.942953	2.500480	0.003266	0.259954
-12.749307	-1.816171	2.510477	0.003367	0.260152
-12.223495	-1.889486	2.520474	0.003239	0.260280
-12.465767	-1.788394	2.530470	0.003298	0.260509
-11.917616	-1.879784	2.540467	0.003165	0.260578
-11.493536	-1.964252	2.550464	0.003062	0.260571
-10.521019	-2.177524	2.560461	0.002825	0.260475
-11.021659	-2.124409	2.570458	0.002947	0.260278
-10.804643	-2.218667	2.580454	0.002895	0.260054
-11.865944	-2.028228	2.590451	0.003155	0.259974
-12.655828	-1.797413	2.600448	0.003348	0.260298
-12.773718	-1.689096	2.610445	0.003377	0.260664
-12.266141	-1.714130	2.620442	0.003253	0.260984
-11.883567	-1.737108	2.630438	0.003160	0.261207
-11.033996	-1.902607	2.640435	0.002953	0.261212
-9.891359	-2.141819	2.650432	0.002675	0.261148
-9.087595	-2.398060	2.660429	0.002479	0.260723
-9.852212	-2.358078	2.670426	0.002666	0.260246
-11.021158	-2.195583	2.680422	0.002952	0.259954
-11.789545	-1.976677	2.690419	0.003140	0.260246
-12.640966	-1.746750	2.700416	0.003348	0.260514
-12.863988	-1.576137	2.710413	0.003403	0.261059
-12.130437	-1.607710	2.720410	0.003224	0.261541
-10.589003	-1.838772	2.730406	0.002848	0.261848
-10.260646	-1.969847	2.740403	0.002769	0.261561
-9.510649	-2.138026	2.750400	0.002586	0.261470
-9.350229	-2.249252	2.760397	0.002547	0.261127
-9.540260	-2.289394	2.770394	0.002594	0.260792
-10.475841	-2.155591	2.780390	0.002823	0.260574
-10.959670	-2.031555	2.790387	0.002942	0.260698
-11.182494	-1.942934	2.800384	0.002997	0.260889
-11.113451	-1.891623	2.810381	0.002980	0.261167
-11.217850	-1.820168	2.820378	0.003006	0.261384
-10.511879	-1.921729	2.830374	0.002834	0.261542
-10.601059	-1.891023	2.840371	0.002856	0.261597
-10.277108	-1.896070	2.850368	0.002777	0.261847
-9.982277	-1.954523	2.860365	0.002706	0.261844
-9.660492	-2.064057	2.870362	0.002628	0.261644
-9.795583	-2.060530	2.880358	0.002661	0.261543
-9.636482	-2.091631	2.890355	0.002623	0.261543
-9.878919	-2.044567	2.900352	0.002682	0.261539
-9.954622	-2.029705	2.910349	0.002701	0.261537
-10.451979	-1.928364	2.920346	0.002823	0.261551
-10.055622	-1.937396	2.930342	0.002727	0.261845
-9.922694	-1.962574	2.940339	0.002695	0.261848
-10.355121	-1.864422	2.950336	0.002801	0.261902
-10.217087	-1.831071	2.960333	0.002767	0.262160
-9.842999	-1.903308	2.970330	0.002677	0.262164
-9.097233	-2.031020	2.980326	0.002495	0.262243
-9.057958	-2.057547	2.990323	0.002486	0.262161
-8.813143	-2.117870	3.000320	0.002426	0.262108
-9.538214	-2.025838	3.010317	0.002604	0.261890
-9.765546	-1.918448	3.020314	0.002660	0.262157
-9.703237	-1.929316	3.030310	0.002645	0.262161
-9.440425	-1.931465	3.040307	0.002581	0.262372
-9.382319	-1.919989	3.050304	0.002567	0.262468
-9.165406	-1.961726	3.060301	0.002515	0.262471
-9.050217	-1.984192	3.070298	0.002487	0.262470
-8.853736	-2.021822	3.080294	0.002440	0.262473
-8.889300	-2.014622	3.090291	0.002449	0.262472
-9.383832	-1.917235	3.100288	0.002570	0.262471
-9.489984	-1.844317	3.110285	0.002596	0.262693
-9.119460	-1.891503	3.120282	0.002506	0.262801
-8.641048	-1.984186	3.130278	0.002390	0.262805
-8.201901	-2.070614	3.140275	0.002283	0.262803
-8.008630	-2.170187	3.150272	0.002236	0.262538
-8.682955	-2.053448	3.160269	0.002401	0.262469
-9.411632	-1.870932	3.170266	0.002580	0.262636
-9.424954	-1.804076	3.180262	0.002583	0.262909
-8.633682	-1.914849	3.190259	0.002391	0.263098
-8.760464	-1.889598	3.200256	0.002422	0.263098
-8.538570	-1.912571	3.210253	0.002368	0.263185
-8.047670	-2.030711	3.220250	0.002249	0.263091
-7.768544	-2.084064	3.230246	0.002181	0.263096
-7.415176	-2.177264	3.240243	0.002095	0.262993
-7.775226	-2.151512	3.250240	0.002184	0.262799
-8.536050	-2.001227	3.260237	0.002370	0.262801
-9.081327	-1.841285	3.270234	0.002503	0.263025
-9.277052	-1.726815	3.280230	0.002552	0.263348
-8.788567	-1.742854	3.290227	0.002433	0.263687
-8.036855	-1.879201	3.300224	0.002249	0.263734
-6.777625	-2.132735	3.310221	0.001942	0.263707
-6.558762	-2.252936	3.320218	0.001889	0.263376
-6.964910	-2.238923	3.330214	0.001989	0.263094
-7.806734	-2.072921	3.340211	0.002195	0.263095
-8.593034	-1.915575	3.350208	0.002388	0.263106
-9.161487	-1.707859	3.360205	0.002527	0.263513
-8.641665	-1.720928	3.370202	0.002400	0.263891
-7.614170	-1.880315	3.380198	0.002150	0.264071
-6.618234	-2.079780	3.390195	0.001907	0.264053
-6.034349	-2.283253	3.400192	0.001765	0.263674
-6.489001	-2.254604	3.410189	0.001876	0.263414
-7.614633	-2.077840	3.420186	0.002152	0.263223
-8.230696	-1.904099	3.430182	0.002302	0.263446
-8.890872	-1.679088	3.440179	0.002464	0.263851
-8.176767	-1.735847	3.450176	0.002290	0.264204
-7.667028	-1.768485	3.460173	0.002166	0.264490
-6.604943	-1.986836	3.470170	0.001907	0.264447
-5.637673	-2.221919	3.480166	0.001671	0.264255
-5.614130	-2.306373	3.490163	0.001666	0.263914
-6.033314	-2.304286	3.500160	0.001769	0.263571
-7.218368	-2.106194	3.510157	0.002059	0.263421
-7.833096	-1.911027	3.520154	0.002209	0.263736
-8.042997	-1.793808	3.530150	0.002261	0.264058
-8.197635	-1.680332	3.540147	0.002299	0.264410
-7.622670	-1.711792	3.550144	0.002159	0.264754
-6.584044	-1.871515	3.560141	0.001906	0.264941
-6.025903	-2.002224	3.570138	0.001770	0.264850
-5.650790	-2.125445	3.580134	0.001679	0.264639
-5.444478	-2.223695	3.590131	0.001629	0.264392
-5.536690	-2.260777	3.600128	0.001652	0.264156
-6.074780	-2.175194	3.610125	0.001784	0.264069
-6.688236	-2.054032	3.620122	0.001934	0.264070
-7.174010	-1.919339	3.630118	0.002053	0.264236
-7.466669	-1.799367	3.640115	0.002125	0.264499
-7.149257	-1.785665	3.650112	0.002048	0.264821
-6.669977	-1.824479	3.660109	0.001931	0.265054
-6.017549	-1.941578	3.670106	0.001772	0.265099
-5.486688	-2.062870	3.680102	0.001643	0.265026
-5.007119	-2.185706	3.690099	0.001526	0.264903
-5.429690	-2.165922	3.700096	0.001630	0.264634
-6.094511	-2.035133	3.710093	0.001793	0.264633
-6.420040	-1.944495	3.720090	0.001873	0.264745
-6.347252	-1.911130	3.730086	0.001855	0.264945
-6.554520	-1.815045	3.740083	0.001906	0.265178
-5.889698	-1.922521	3.750080	0.001744	0.265275
-5.450203	-2.009038	3.760077	0.001637	0.265273
-4.756863	-2.145335	3.770074	0.001469	0.265271
-5.067571	-2.146818	3.780070	0.001545	0.265005
-5.202027	-2.133753	3.790067	0.001578	0.264947
-5.727822	-2.030162	3.800064	0.001707	0.264946
-6.393269	-1.845539	3.810061	0.001870	0.265173
-6.307086	-1.786422	3.820058	0.001849	0.265493
-6.043224	-1.780049	3.830054	0.001785	0.265738
-5.345606	-1.882443	3.840051	0.001615	0.265883
-4.688913	-2.011153	3.850048	0.001455	0.265883
-4.167571	-2.175473	3.860045	0.001328	0.265620
-3.933513	-2.276703	3.870042	0.001272	0.265385
-4.534095	-2.184813	3.880038	0.001419	0.265273
-4.685972	-2.223672	3.890035	0.001456	0.264981
-5.620473	-2.000481	3.900032	0.001685	0.265147
-6.133044	-1.839298	3.910029	0.001811	0.265401
-6.194166	-1.740063	3.920026	0.001826	0.265768
-5.889808	-1.708367	3.930022	0.001752	0.266153
-4.893352	-1.838158	3.940019	0.001509	0.266430
-3.936963	-2.073605	3.950016	0.001276	0.266228
-3.493118	-2.201660	3.960013	0.001168	0.266055
-3.849042	-2.183954	3.970010	0.001255	0.265833
-4.326123	-2.153085	3.980006	0.001372	0.265565
-4.828983	-2.028949	3.990003	0.001496	0.265671
-4.409057	-2.061224	4.000000	0.001393	0.265882
-4.780957	-1.988176	4.009997	0.001485	0.265880
-4.756606	-1.991888	4.019994	0.001479	0.265883
-4.675638	-1.931975	4.029990	0.001460	0.266202
-4.725776	-1.921294	4.039987	0.001472	0.266204
-5.228521	-1.756536	4.049984	0.001596	0.266480
-4.572521	-1.816958	4.059981	0.001436	0.266767
-4.086384	-1.894762	4.069978	0.001317	0.266840
-3.314151	-2.071882	4.079974	0.001129	0.266732
-2.821878	-2.221963	4.089971	0.001010	0.266506
-2.708389	-2.327075	4.099968	0.000982	0.266156
-3.020172	-2.330232	4.109965	0.001059	0.265882
-3.917975	-2.152813	4.119962	0.001279	0.265885
-4.838727	-1.963146	4.129958	0.001504	0.265920
-5.548493	-1.719506	4.139955	0.001678	0.266358
