Sun Feb 26 14:26:46 2017

Number of Points = 3595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.031601	0.006926	0.000000	0.000008	0.289149

1.026036	0.006050	0.005005	0.000010	0.289141
1.180098	-0.020154	0.010010	-0.000028	0.289156
1.013016	0.002814	0.015014	0.000013	0.289118
1.069230	-0.055189	0.020019	-0.000000	0.288935
1.001199	-0.040803	0.025024	0.000016	0.288938
0.931641	-0.029664	0.030029	0.000034	0.288928
0.980956	-0.035968	0.035034	0.000022	0.288941
1.079916	-0.124825	0.040038	-0.000002	0.288671
1.040055	-0.134344	0.045043	0.000008	0.288603
0.961473	-0.133651	0.050048	0.000027	0.288545
0.914973	-0.194458	0.055053	0.000038	0.288273
1.036124	-0.221653	0.060058	0.000009	0.288259
1.136920	-0.319672	0.065062	-0.000015	0.287954
1.056949	-0.336044	0.070067	0.000004	0.287829
1.072116	-0.381046	0.075072	0.000001	0.287664
0.990099	-0.442991	0.080077	0.000021	0.287359
1.087587	-0.504632	0.085082	-0.000003	0.287193
0.929443	-0.531844	0.090086	0.000036	0.286965
0.886114	-0.589559	0.095091	0.000047	0.286705
0.822755	-0.641332	0.100096	0.000062	0.286453
0.752553	-0.691500	0.105101	0.000080	0.286202
0.683574	-0.735855	0.110106	0.000097	0.285975
0.634219	-0.791272	0.115110	0.000109	0.285719
0.520776	-0.841898	0.120115	0.000137	0.285432
0.463334	-0.895354	0.125120	0.000151	0.285177
0.546012	-0.982706	0.130125	0.000131	0.284897
0.662127	-1.075951	0.135130	0.000103	0.284619
0.506500	-1.127682	0.140134	0.000141	0.284294
0.542464	-1.199337	0.145139	0.000133	0.284038
0.437087	-1.257136	0.150144	0.000158	0.283728
0.392035	-1.339318	0.155149	0.000170	0.283367
0.444015	-1.430503	0.160154	0.000157	0.283046
0.235926	-1.480991	0.165158	0.000208	0.282683
0.081177	-1.541208	0.170163	0.000246	0.282323
-0.165195	-1.571932	0.175168	0.000307	0.282008
-0.241958	-1.638562	0.180173	0.000325	0.281682
-0.340400	-1.694988	0.185178	0.000350	0.281380
-0.540368	-1.739646	0.190182	0.000399	0.281044
-0.567118	-1.812827	0.195187	0.000405	0.280731
-0.700350	-1.863151	0.200192	0.000438	0.280424
-0.807529	-1.918294	0.205197	0.000465	0.280119
-0.852388	-1.987113	0.210202	0.000476	0.279807
-0.925981	-2.053948	0.215206	0.000494	0.279481
-0.992226	-2.116510	0.220211	0.000510	0.279177
-0.993520	-2.181431	0.225216	0.000511	0.278914
-1.118196	-2.246754	0.230221	0.000541	0.278552
-1.259887	-2.300828	0.235226	0.000576	0.278222
-1.599848	-2.310634	0.240230	0.000659	0.277912
-1.847398	-2.333827	0.245235	0.000720	0.277621
-2.174269	-2.329642	0.250240	0.000800	0.277378
-2.552415	-2.332302	0.255245	0.000893	0.277066
-2.768107	-2.328766	0.260250	0.000945	0.276909
-3.555710	-2.209756	0.265254	0.001138	0.276764
-3.655871	-2.189847	0.270259	0.001162	0.276764
-3.949637	-2.205778	0.275264	0.001234	0.276465
-4.197522	-2.159777	0.280269	0.001295	0.276454
-4.211586	-2.154300	0.285274	0.001299	0.276464
-4.214849	-2.155425	0.290278	0.001300	0.276456
-4.226352	-2.204048	0.295283	0.001302	0.276249
-4.414888	-2.196049	0.300288	0.001349	0.276131
-4.461783	-2.189422	0.305293	0.001360	0.276120
-4.345061	-2.226070	0.310298	0.001332	0.276064
-4.725100	-2.215166	0.315302	0.001425	0.275804
-4.724445	-2.215307	0.320307	0.001425	0.275804
-4.781166	-2.202473	0.325312	0.001439	0.275810
-5.110630	-2.205354	0.330317	0.001519	0.275534
-5.583948	-2.120938	0.335322	0.001635	0.275499
-5.475878	-2.144302	0.340326	0.001609	0.275490
-5.406110	-2.158278	0.345331	0.001592	0.275488
-5.427993	-2.151667	0.350336	0.001598	0.275497
-5.143776	-2.250800	0.355341	0.001528	0.275321
-5.274277	-2.254059	0.360346	0.001560	0.275202
-5.378392	-2.245220	0.365350	0.001586	0.275155
-5.613155	-2.268885	0.370355	0.001643	0.274869
-5.555990	-2.278764	0.375360	0.001630	0.274874
-5.775879	-2.279944	0.380365	0.001683	0.274693
-6.196934	-2.227979	0.385370	0.001786	0.274567
-6.466317	-2.177751	0.390374	0.001852	0.274555
-6.508390	-2.168465	0.395379	0.001863	0.274559
-6.936204	-2.083527	0.400384	0.001967	0.274562
-7.229840	-2.027818	0.405389	0.002039	0.274554
-7.357324	-1.999165	0.410394	0.002070	0.274568
-7.538647	-1.967029	0.415398	0.002115	0.274553
-7.622069	-1.949205	0.420403	0.002135	0.274559
-7.321738	-2.006580	0.425408	0.002062	0.274565
-7.007602	-2.070812	0.430413	0.001986	0.274554
-6.818630	-2.140249	0.435418	0.001940	0.274422
-7.051592	-2.136315	0.440422	0.001997	0.274250
-6.765665	-2.197463	0.445427	0.001927	0.274229
-6.935030	-2.212284	0.450432	0.001968	0.274032
-6.718365	-2.272812	0.455437	0.001916	0.273958
-7.057202	-2.269230	0.460442	0.001999	0.273699
-7.355647	-2.222132	0.465446	0.002072	0.273651
-7.541210	-2.254019	0.470451	0.002117	0.273371
-7.726063	-2.216324	0.475456	0.002162	0.273376
-8.009442	-2.183903	0.480461	0.002232	0.273280
-8.544427	-2.132519	0.485466	0.002363	0.273059
-8.712099	-2.101031	0.490470	0.002404	0.273052
-8.931474	-2.057680	0.495475	0.002457	0.273053
-9.000718	-2.042253	0.500480	0.002474	0.273060
-9.050723	-2.034438	0.505485	0.002487	0.273051
-9.045963	-2.033028	0.510490	0.002486	0.273060
-9.126259	-2.018915	0.515494	0.002505	0.273053
-8.992344	-2.043925	0.520499	0.002473	0.273058
-8.924578	-2.056134	0.525504	0.002457	0.273062
-9.145568	-2.037537	0.530509	0.002511	0.272960
-9.452471	-2.025089	0.535514	0.002586	0.272762
-9.168546	-2.082589	0.540518	0.002517	0.272755
-8.896827	-2.136150	0.545523	0.002450	0.272754
-9.142374	-2.143325	0.550528	0.002510	0.272525
-9.373088	-2.121925	0.555533	0.002567	0.272426
-9.291797	-2.138177	0.560538	0.002547	0.272425
-9.335229	-2.205137	0.565542	0.002558	0.272113
-9.669695	-2.138922	0.570547	0.002640	0.272115
-9.713870	-2.149259	0.575552	0.002651	0.272036
-10.042927	-2.142066	0.580557	0.002731	0.271798
-9.985860	-2.150008	0.585562	0.002718	0.271811
-10.195989	-2.111625	0.590566	0.002769	0.271799
-10.255521	-2.170639	0.595571	0.002784	0.271506
-10.478359	-2.127659	0.600576	0.002838	0.271502
-10.742760	-2.078230	0.605581	0.002903	0.271491
-10.797580	-2.064236	0.610586	0.002916	0.271504
-10.962434	-2.058995	0.615590	0.002957	0.271392
-11.342697	-2.039683	0.620595	0.003050	0.271162
-11.327869	-2.041550	0.625600	0.003046	0.271166
-11.333956	-2.042126	0.630605	0.003048	0.271158
-11.470763	-2.012050	0.635610	0.003082	0.271171
-11.532981	-2.001277	0.640614	0.003097	0.271164
-11.392551	-2.029185	0.645619	0.003063	0.271163
-11.315658	-2.069919	0.650624	0.003044	0.271056
-11.915812	-2.004017	0.655629	0.003191	0.270840
-11.655145	-2.052050	0.660634	0.003127	0.270853
-11.908119	-2.004365	0.665638	0.003189	0.270844
-11.787462	-2.027111	0.670643	0.003160	0.270848
-11.757702	-2.093813	0.675648	0.003153	0.270595
-12.011819	-2.060505	0.680653	0.003215	0.270525
-11.845271	-2.089815	0.685658	0.003174	0.270539
-11.949205	-2.133575	0.690662	0.003200	0.270272
-11.998248	-2.133152	0.695667	0.003212	0.270234
-12.158068	-2.121191	0.700672	0.003251	0.270152
-12.593363	-2.095710	0.705677	0.003358	0.269902
-12.672973	-2.077036	0.710682	0.003377	0.269915
-12.958578	-2.022568	0.715686	0.003447	0.269907
-13.099701	-1.994759	0.720691	0.003482	0.269907
-13.333669	-2.003431	0.725696	0.003539	0.269679
-13.738239	-1.944668	0.730701	0.003638	0.269593
-13.846216	-1.906881	0.735706	0.003665	0.269661
-13.733529	-1.912065	0.740710	0.003637	0.269731
-14.002953	-1.890547	0.745715	0.003703	0.269600
-13.661757	-1.956150	0.750720	0.003620	0.269605
-13.528771	-1.984937	0.755725	0.003588	0.269594
-13.206975	-2.045819	0.760730	0.003509	0.269603
-13.216610	-2.099361	0.765734	0.003512	0.269372
-13.223067	-2.118089	0.770739	0.003513	0.269288
-13.404876	-2.124098	0.775744	0.003558	0.269114
-13.544525	-2.111153	0.780749	0.003592	0.269053
-13.601143	-2.152802	0.785754	0.003606	0.268832
-14.037207	-2.093603	0.790758	0.003713	0.268721
-14.045160	-2.121509	0.795763	0.003715	0.268597
-14.722043	-2.033235	0.800768	0.003880	0.268410
-14.963480	-1.987775	0.805773	0.003940	0.268401
-14.824876	-2.011855	0.810778	0.003906	0.268414
-15.087003	-1.962660	0.815782	0.003970	0.268404
-15.265924	-1.928229	0.820787	0.004014	0.268400
-15.514010	-1.876885	0.825792	0.004074	0.268411
-15.660140	-1.851449	0.830797	0.004110	0.268397
-15.433345	-1.892985	0.835802	0.004055	0.268409
-15.573132	-1.877263	0.840806	0.004089	0.268359
-15.528722	-1.952727	0.845811	0.004079	0.268079
-15.231593	-2.008727	0.850816	0.004006	0.268089
-15.124297	-2.034977	0.855821	0.003980	0.268067
-15.082024	-2.109405	0.860826	0.003970	0.267789
-15.361169	-2.056226	0.865830	0.004038	0.267782
-15.665360	-2.067481	0.870835	0.004113	0.267484
