Sun Feb 26 13:41:07 2017

Number of Points = 3626
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-13.408367	-1.808306	0.655629	0.003341	0.261865
-13.002602	-1.836013	0.660634	0.003242	0.262087
-13.115665	-1.868448	0.665638	0.003270	0.261852
-12.867372	-1.919415	0.670643	0.003209	0.261842
-12.779605	-1.935902	0.675648	0.003188	0.261845
-13.084288	-1.875258	0.680653	0.003263	0.261848
-13.243151	-1.846147	0.685658	0.003302	0.261838
-13.165842	-1.886219	0.690662	0.003283	0.261731
-13.536172	-1.859642	0.695667	0.003373	0.261532
-12.859328	-1.990806	0.700672	0.003208	0.261540
-12.713167	-2.052093	0.705677	0.003173	0.261399
-13.010059	-2.040277	0.710682	0.003245	0.261199
-12.717144	-2.141830	0.715686	0.003174	0.261009
-13.182841	-2.078333	0.720691	0.003288	0.260888
-13.316311	-2.116090	0.725696	0.003321	0.260612
-13.584763	-2.071527	0.730701	0.003387	0.260576
-13.856076	-2.063630	0.735706	0.003453	0.260380
-14.070942	-2.043371	0.740710	0.003506	0.260285
-13.939515	-2.071424	0.745715	0.003474	0.260274
-13.589567	-2.190988	0.750720	0.003388	0.260055
-14.171678	-2.099406	0.755725	0.003531	0.259956
-14.260221	-2.131788	0.760730	0.003552	0.259740
-14.853153	-2.036272	0.765734	0.003697	0.259649
-15.353789	-1.940182	0.770739	0.003820	0.259638
-15.655913	-1.879163	0.775744	0.003894	0.259645
-15.994497	-1.811563	0.780749	0.003977	0.259649
-15.945209	-1.819234	0.785754	0.003965	0.259657
-15.891980	-1.760000	0.790758	0.003952	0.259957
-15.795171	-1.781531	0.795763	0.003928	0.259946
-15.537067	-1.865275	0.800768	0.003865	0.259803
-16.370195	-1.714323	0.805773	0.004069	0.259747
-16.312635	-1.680215	0.810778	0.004055	0.259943
-16.436124	-1.652703	0.815782	0.004085	0.259956
-15.578429	-1.837266	0.820787	0.003876	0.259887
-14.930698	-2.020170	0.825792	0.003718	0.259646
-14.978245	-2.050166	0.830797	0.003730	0.259475
-14.930682	-2.100399	0.835802	0.003719	0.259298
-13.832155	-2.382168	0.840806	0.003451	0.259012
-14.434968	-2.354306	0.845811	0.003598	0.258618
-15.499938	-2.192323	0.850816	0.003858	0.258412
-15.323595	-2.291459	0.855821	0.003815	0.258131
-15.133219	-2.384402	0.860826	0.003769	0.257889
-16.470345	-2.149487	0.865830	0.004096	0.257767
-17.789615	-1.941324	0.870835	0.004418	0.257543
-17.397348	-1.952536	0.875840	0.004322	0.257830
-18.267762	-1.780388	0.880845	0.004535	0.257834
-19.122732	-1.614004	0.885850	0.004744	0.257826
-18.721012	-1.625815	0.890854	0.004646	0.258118
-18.513568	-1.664568	0.895859	0.004595	0.258126
-18.896308	-1.574802	0.900864	0.004689	0.258189
-18.547639	-1.581812	0.905869	0.004604	0.258456
-17.498236	-1.791295	0.910874	0.004348	0.258441
-16.876987	-1.971577	0.915878	0.004196	0.258188
-17.230913	-1.916858	0.920883	0.004283	0.258123
-16.985899	-2.029655	0.925888	0.004223	0.257841
-16.620791	-2.135887	0.930893	0.004134	0.257690
-17.125003	-2.092361	0.935898	0.004258	0.257447
-17.230703	-2.127534	0.940902	0.004284	0.257203
-17.228962	-2.175705	0.945907	0.004284	0.256993
-17.585108	-2.138489	0.950912	0.004371	0.256850
-18.195995	-2.080374	0.955917	0.004520	0.256578
-18.358649	-2.050966	0.960922	0.004560	0.256566
-18.937612	-1.934811	0.965926	0.004701	0.256576
-19.743537	-1.778908	0.970931	0.004898	0.256564
-20.132318	-1.700469	0.975936	0.004993	0.256573
-20.299289	-1.666159	0.980941	0.005034	0.256579
-20.117962	-1.704882	0.985946	0.004990	0.256564
-19.855941	-1.695407	0.990950	0.004926	0.256831
-19.533105	-1.780454	0.995955	0.004848	0.256736
-18.675689	-1.985104	1.000960	0.004639	0.256577

-18.247589	-2.156581	1.010957	0.004534	0.256194
-18.339250	-2.232503	1.020954	0.004557	0.255781
-19.654212	-2.013362	1.030950	0.004879	0.255607
-20.432175	-1.845674	1.040947	0.005069	0.255670
-20.520757	-1.766581	1.050944	0.005091	0.255940
-20.731357	-1.650216	1.060941	0.005142	0.256268
-20.090340	-1.706662	1.070938	0.004986	0.256571
-19.134412	-1.894097	1.080934	0.004753	0.256572
-18.346163	-2.074549	1.090931	0.004561	0.256460
-18.343486	-2.139508	1.100928	0.004561	0.256176
-18.527609	-2.159892	1.110925	0.004606	0.255927
-19.121975	-2.069648	1.120922	0.004751	0.255809
-20.141973	-1.842289	1.130918	0.005001	0.255926
-20.316438	-1.737498	1.140915	0.005043	0.256234
-19.676143	-1.784838	1.150912	0.004887	0.256577
-19.230183	-1.872916	1.160909	0.004779	0.256574
-18.713989	-1.974502	1.170906	0.004653	0.256573
-18.640153	-1.988277	1.180902	0.004635	0.256575
-18.758493	-1.964581	1.190899	0.004665	0.256576
-19.330665	-1.851815	1.200896	0.004805	0.256576
-19.382690	-1.798080	1.210893	0.004818	0.256765
-19.346196	-1.778857	1.220890	0.004809	0.256879
-18.986280	-1.786470	1.230886	0.004721	0.257154
-18.039330	-2.000012	1.240883	0.004490	0.257033
-17.543908	-2.133758	1.250880	0.004370	0.256874
-17.156632	-2.293359	1.260877	0.004275	0.256507
-18.156996	-2.157337	1.270874	0.004520	0.256241
-19.090124	-1.970286	1.280870	0.004748	0.256255
-20.016574	-1.695991	1.290867	0.004975	0.256658
-19.901061	-1.623954	1.300864	0.004947	0.257071
-19.541074	-1.601166	1.310861	0.004859	0.257478
-18.162383	-1.790302	1.320858	0.004523	0.257834
-17.587788	-1.971137	1.330854	0.004383	0.257537
-17.315503	-2.045209	1.340851	0.004317	0.257447
-17.765059	-2.013879	1.350848	0.004427	0.257197
-17.401109	-2.084869	1.360845	0.004338	0.257198
-17.714030	-2.041537	1.370842	0.004415	0.257118
-18.349073	-1.910835	1.380838	0.004570	0.257142
-18.490705	-1.870928	1.390835	0.004605	0.257194
-18.112703	-1.891315	1.400832	0.004513	0.257428
-18.175416	-1.861752	1.410829	0.004529	0.257502
-18.179037	-1.861011	1.420826	0.004530	0.257501
-17.801271	-1.865598	1.430822	0.004438	0.257804
-17.948238	-1.830000	1.440819	0.004474	0.257832
-17.881391	-1.842941	1.450816	0.004458	0.257832
-17.758969	-1.866389	1.460813	0.004428	0.257833
-17.610596	-1.840873	1.470810	0.004392	0.258070
-17.310713	-1.885853	1.480806	0.004320	0.258130
-16.850329	-2.031880	1.490803	0.004207	0.257887
-16.480966	-2.118527	1.500800	0.004118	0.257825
-16.790393	-2.130777	1.510797	0.004193	0.257505
-17.212935	-2.048372	1.520794	0.004297	0.257502
-17.599677	-1.972351	1.530790	0.004392	0.257500
-18.077119	-1.805500	1.540787	0.004509	0.257818
-18.301859	-1.703161	1.550784	0.004564	0.258070
-18.142606	-1.654437	1.560781	0.004525	0.258417
-17.272918	-1.761925	1.570778	0.004313	0.258691
-16.856821	-1.826463	1.580774	0.004212	0.258765
-16.430542	-1.944912	1.590771	0.004108	0.258613
-16.003396	-2.065801	1.600768	0.004004	0.258452
-15.907277	-2.146046	1.610765	0.003981	0.258184
-16.468368	-2.049024	1.620762	0.004118	0.258126
-16.738123	-1.994765	1.630758	0.004184	0.258130
-17.307896	-1.882018	1.640755	0.004324	0.258132
-17.483819	-1.781129	1.650752	0.004367	0.258419
-17.086000	-1.805517	1.660749	0.004270	0.258652
-16.388952	-1.916162	1.670746	0.004100	0.258765
-16.340232	-1.924958	1.680742	0.004089	0.258768
-16.416902	-1.908549	1.690739	0.004108	0.258772
-16.334648	-1.925589	1.700736	0.004088	0.258768
-16.252249	-1.941726	1.710733	0.004068	0.258767
-16.757567	-1.843432	1.720730	0.004192	0.258761
-16.354445	-1.867865	1.730726	0.004093	0.258998
-15.937433	-1.994733	1.740723	0.003992	0.258802
-16.081362	-1.974226	1.750720	0.004027	0.258767
-15.973104	-1.995815	1.760717	0.004001	0.258765
-15.895704	-2.011527	1.770714	0.003983	0.258762
-15.988893	-1.992114	1.780710	0.004006	0.258765
-16.378948	-1.845807	1.790707	0.004101	0.259066
-16.098432	-1.892032	1.800704	0.004033	0.259104
-16.244489	-1.840185	1.810701	0.004069	0.259203
-15.856558	-1.886054	1.820698	0.003975	0.259333
-15.710363	-1.913562	1.830694	0.003939	0.259338
-15.265459	-2.000335	1.840691	0.003831	0.259340
-15.529505	-1.948234	1.850688	0.003896	0.259339
-15.549256	-1.943981	1.860685	0.003901	0.259340
-15.650197	-1.924577	1.870682	0.003926	0.259337
-15.710750	-1.911654	1.880678	0.003941	0.259340
-15.823871	-1.887739	1.890675	0.003969	0.259347
-15.258999	-1.970261	1.900672	0.003831	0.259469
-15.171083	-1.986128	1.910669	0.003810	0.259474
-14.774878	-2.095259	1.920666	0.003713	0.259338
-15.135159	-2.024482	1.930662	0.003802	0.259336
-15.409071	-1.969869	1.940659	0.003869	0.259339
-15.499624	-1.908846	1.950656	0.003891	0.259525
-15.713857	-1.837326	1.960653	0.003944	0.259651
-15.836775	-1.754363	1.970650	0.003974	0.259904
-15.439191	-1.789103	1.980646	0.003877	0.260090
-14.568101	-1.943008	1.990643	0.003665	0.260164
-14.512212	-2.001490	2.000640	0.003652	0.259958
-13.844721	-2.136196	2.010637	0.003489	0.259942
-14.144749	-2.145068	2.020634	0.003563	0.259647
-14.615995	-2.051911	2.030630	0.003678	0.259649
-15.385300	-1.892550	2.040627	0.003866	0.259683
-15.431837	-1.818405	2.050624	0.003878	0.259963
-15.256266	-1.791347	2.060621	0.003835	0.260227
-14.966470	-1.833848	2.070618	0.003765	0.260289
-14.003584	-2.000145	2.080614	0.003530	0.260387
-13.761665	-2.071555	2.090611	0.003471	0.260283
-13.860480	-2.100865	2.100608	0.003496	0.260071
-14.246544	-2.050988	2.110605	0.003590	0.259958
-14.577563	-1.946231	2.120602	0.003671	0.260128
-14.776381	-1.871650	2.130598	0.003720	0.260281
-15.053347	-1.772272	2.140595	0.003788	0.260473
-14.680817	-1.796176	2.150592	0.003697	0.260685
-13.951656	-1.889813	2.160589	0.003519	0.260898
-13.424856	-2.047593	2.170586	0.003391	0.260663
-13.274441	-2.097012	2.180582	0.003355	0.260576
-13.146598	-2.171821	2.190579	0.003324	0.260361
-13.507563	-2.117932	2.200576	0.003412	0.260287
-14.031846	-2.015493	2.210573	0.003541	0.260283
-14.621861	-1.874956	2.220570	0.003685	0.260388
-14.686034	-1.799254	2.230566	0.003701	0.260659
-14.432227	-1.792710	2.240563	0.003639	0.260901
-13.803202	-1.844146	2.250560	0.003486	0.261210
-13.526443	-1.898566	2.260557	0.003419	0.261209
-13.201548	-1.962534	2.270554	0.003340	0.261207
-13.131561	-2.014051	2.280550	0.003323	0.261044
-12.998224	-2.075312	2.290547	0.003291	0.260892
-12.624331	-2.148325	2.300544	0.003200	0.260893
-13.153433	-2.081033	2.310541	0.003329	0.260734
-13.214957	-2.106079	2.320538	0.003345	0.260573
-13.737720	-1.933752	2.330534	0.003472	0.260872
-13.793693	-1.908591	2.340531	0.003486	0.260931
-13.621707	-1.878078	2.350528	0.003445	0.261207
-13.563312	-1.867644	2.360525	0.003431	0.261300
-13.261803	-1.871581	2.370522	0.003357	0.261537
-13.286450	-1.866379	2.380518	0.003364	0.261537
-12.898232	-1.941650	2.390515	0.003269	0.261541
-12.456425	-2.028041	2.400512	0.003162	0.261541
-12.153821	-2.088378	2.410509	0.003088	0.261537
-12.231182	-2.143031	2.420506	0.003107	0.261236
-12.667718	-2.064159	2.430502	0.003214	0.261205
-13.010004	-1.987743	2.440499	0.003298	0.261243
-12.630464	-2.013052	2.450496	0.003206	0.261454
-12.668680	-1.985302	2.460493	0.003215	0.261540
-13.164055	-1.887620	2.470490	0.003336	0.261540
-13.023631	-1.851048	2.480486	0.003302	0.261814
-12.891818	-1.868423	2.490483	0.003271	0.261850
-12.770312	-1.825393	2.500480	0.003241	0.262135
-12.545110	-1.863051	2.510477	0.003186	0.262163
-12.488181	-1.874443	2.520474	0.003173	0.262161
-12.172634	-1.936896	2.530470	0.003096	0.262158
-11.163485	-2.133720	2.540467	0.002850	0.262163
-10.989829	-2.227032	2.550464	0.002808	0.261909
-11.315619	-2.219173	2.560461	0.002888	0.261667
-11.834833	-2.145892	2.570458	0.003015	0.261542
-13.034236	-1.878279	2.580454	0.003308	0.261678
-13.321111	-1.734220	2.590451	0.003378	0.262053
-13.008379	-1.705861	2.600448	0.003302	0.262436
-12.373936	-1.755584	2.610445	0.003148	0.262756
-11.955067	-1.827255	2.620442	0.003046	0.262800
-10.874580	-2.039025	2.630438	0.002782	0.262802
-10.475027	-2.183847	2.640435	0.002685	0.262517
-10.746741	-2.202941	2.650432	0.002752	0.262206
-10.880465	-2.195398	2.660429	0.002785	0.262125
-11.859257	-2.022130	2.670426	0.003024	0.262042
-12.825145	-1.781744	2.680422	0.003260	0.262257
-12.845224	-1.679311	2.690419	0.003265	0.262678
-12.232273	-1.715595	2.700416	0.003116	0.263036
-11.599763	-1.825434	2.710413	0.002962	0.263097
-10.409892	-2.059239	2.720410	0.002671	0.263096
-9.664759	-2.253044	2.730406	0.002490	0.262893
-10.009205	-2.274810	2.740403	0.002574	0.262509
-10.907467	-2.155440	2.750400	0.002794	0.262264
-11.554592	-1.979246	2.760397	0.002952	0.262472
-12.212243	-1.807629	2.770394	0.003113	0.262652
-11.893853	-1.789675	2.780390	0.003035	0.262995
-11.874564	-1.741796	2.790387	0.003031	0.263215
-11.464487	-1.774028	2.800384	0.002931	0.263420
-10.748756	-1.842913	2.810381	0.002757	0.263725
-10.076820	-2.041087	2.820378	0.002593	0.263442
-9.584100	-2.168668	2.830374	0.002473	0.263310
-9.746618	-2.199911	2.840371	0.002513	0.263039
-10.371207	-2.132454	2.850368	0.002666	0.262802
-10.876036	-2.021027	2.860365	0.002789	0.262853
-10.641006	-2.009677	2.870362	0.002732	0.263098
-10.915238	-1.955742	2.880358	0.002800	0.263097
-11.656767	-1.757196	2.890355	0.002981	0.263321
-11.203321	-1.758094	2.900352	0.002870	0.263696
-10.652081	-1.832871	2.910349	0.002736	0.263838
-9.694571	-2.035011	2.920346	0.002503	0.263777
-9.828242	-2.018884	2.930342	0.002536	0.263733
-9.537665	-2.100004	2.940339	0.002465	0.263630
-9.960230	-2.065613	2.950336	0.002568	0.263422
-10.179194	-2.015329	2.960333	0.002622	0.263451
-10.001289	-2.008914	2.970330	0.002579	0.263627
-9.938386	-1.996579	2.980326	0.002564	0.263731
-9.937652	-1.995542	2.990323	0.002564	0.263735
-10.299753	-1.923014	3.000320	0.002653	0.263740
-10.337839	-1.885200	3.010317	0.002662	0.263868
-10.228178	-1.858709	3.020314	0.002636	0.264071
-10.051896	-1.885696	3.030310	0.002593	0.264102
-9.470520	-1.993656	3.040307	0.002451	0.264128
-9.284140	-2.042831	3.050304	0.002406	0.264074
-9.690451	-1.963530	3.060301	0.002506	0.264070
-9.568032	-1.985763	3.070298	0.002476	0.264077
-9.739279	-1.893931	3.080294	0.002518	0.264323
-9.812194	-1.878340	3.090291	0.002536	0.264328
-9.545360	-1.930223	3.100288	0.002472	0.264329
-9.116985	-2.014953	3.110285	0.002367	0.264326
-8.656822	-2.105368	3.120282	0.002255	0.264325
-8.234984	-2.210890	3.130278	0.002152	0.264228
-8.906455	-2.115551	3.140275	0.002317	0.264071
-9.542763	-1.989702	3.150272	0.002472	0.264073
-10.062337	-1.834428	3.160269	0.002600	0.264298
-10.302283	-1.713070	3.170266	0.002658	0.264612
-9.979944	-1.696415	3.180262	0.002580	0.264950
-8.524809	-1.936006	3.190259	0.002225	0.265146
-7.887391	-2.108660	3.200256	0.002070	0.264944
-7.839662	-2.186716	3.210253	0.002058	0.264652
-8.137477	-2.157478	3.220250	0.002131	0.264526
-8.632376	-2.107759	3.230246	0.002253	0.264323
-8.989785	-2.014338	3.240243	0.002340	0.264421
-9.033789	-1.954410	3.250240	0.002351	0.264637
-8.903210	-1.979896	3.260237	0.002320	0.264637
-8.656675	-1.967034	3.270234	0.002260	0.264896
-8.574938	-1.971945	3.280230	0.002240	0.264942
-8.979976	-1.891999	3.290227	0.002339	0.264943
-9.302569	-1.767290	3.300224	0.002418	0.265201
-8.967757	-1.764628	3.310221	0.002337	0.265490
-7.974694	-1.942284	3.320218	0.002094	0.265563
-7.347547	-2.106939	3.330214	0.001942	0.265387
-7.039833	-2.222550	3.340211	0.001867	0.265152
-7.418069	-2.197373	3.350208	0.001960	0.264943
-7.937847	-2.095054	3.360205	0.002087	0.264943
-8.642044	-1.956132	3.370202	0.002259	0.264944
-8.363687	-1.972401	3.380198	0.002191	0.265106
-8.304282	-1.944814	3.390195	0.002177	0.265271
-8.100615	-1.983795	3.400192	0.002128	0.265274
-8.542993	-1.849668	3.410189	0.002236	0.265473
-8.464548	-1.813673	3.420186	0.002217	0.265689
-7.835367	-1.890442	3.430182	0.002064	0.265886
-7.502854	-1.954978	3.440179	0.001983	0.265889
-7.237675	-2.007901	3.450176	0.001918	0.265884
-7.176116	-2.043035	3.460173	0.001904	0.265786
-7.158786	-2.098390	3.470170	0.001900	0.265565
-7.137818	-2.102100	3.480166	0.001895	0.265566
-7.019766	-2.124764	3.490163	0.001866	0.265567
-7.667378	-1.996983	3.500160	0.002025	0.265568
-7.621875	-2.005954	3.510157	0.002014	0.265567
-7.835433	-1.924059	3.520154	0.002066	0.265735
-8.002462	-1.841721	3.530150	0.002108	0.265943
-7.221640	-1.934759	3.540147	0.001917	0.266197
-7.261415	-1.925994	3.550144	0.001927	0.266200
-7.828852	-1.786464	3.560141	0.002066	0.266317
-6.717237	-1.954348	3.570138	0.001795	0.266529
-6.346570	-2.091562	3.580134	0.001705	0.266257
-5.919272	-2.214050	3.590131	0.001601	0.266093
-6.540301	-2.141372	3.600128	0.001753	0.265884
-6.765720	-2.097102	3.610125	0.001808	0.265883
-7.671132	-1.874170	3.620122	0.002029	0.266072
-7.582212	-1.848607	3.630118	0.002008	0.266252
-7.855126	-1.701105	3.640115	0.002075	0.266647
-6.486893	-1.923105	3.650112	0.001741	0.266843
-5.429977	-2.156731	3.660109	0.001483	0.266733
-5.308786	-2.268569	3.670106	0.001454	0.266361
-5.765966	-2.217593	3.680102	0.001566	0.266196
-6.808908	-2.018853	3.690099	0.001821	0.266169
-7.538625	-1.839097	3.700096	0.001999	0.266321
-7.226107	-1.814200	3.710093	0.001923	0.266684
-7.493955	-1.693910	3.720090	0.001989	0.266967
-6.379586	-1.867763	3.730086	0.001717	0.267156
-5.911164	-1.959252	3.740083	0.001603	0.267157
-4.942764	-2.174206	3.750080	0.001367	0.267053
-4.942255	-2.234519	3.760077	0.001367	0.266798
-5.094880	-2.267456	3.770074	0.001405	0.266532
-5.952720	-2.143422	3.780070	0.001615	0.266344
-6.838194	-1.923947	3.790067	0.001831	0.266534
-7.263232	-1.757901	3.800064	0.001935	0.266881
-6.925127	-1.736905	3.810061	0.001853	0.267247
-5.775093	-1.911424	3.820058	0.001572	0.267462
-5.514775	-1.962138	3.830054	0.001509	0.267463
-5.038449	-2.070729	3.840051	0.001393	0.267399
-5.027509	-2.130590	3.850048	0.001391	0.267156
-4.865368	-2.174403	3.860045	0.001351	0.267104
-5.528741	-2.077914	3.870042	0.001514	0.266961
-5.430842	-2.119810	3.880038	0.001490	0.266865
-6.364410	-1.866518	3.890035	0.001718	0.267157
-5.932352	-1.885459	3.900032	0.001613	0.267433
-5.645480	-1.934139	3.910029	0.001543	0.267464
-5.291006	-1.960122	3.920026	0.001457	0.267647
-4.950007	-2.043486	3.930022	0.001374	0.267577
-4.787500	-2.101088	3.940019	0.001335	0.267468
-4.692749	-2.119895	3.950016	0.001312	0.267466
-4.824976	-2.093108	3.960013	0.001344	0.267469
-5.194739	-2.021260	3.970010	0.001435	0.267464
-5.476173	-1.964911	3.980006	0.001504	0.267468
-5.602346	-1.870015	3.990003	0.001535	0.267761
-5.178167	-1.944916	4.000000	0.001432	0.267795
-4.919047	-1.937576	4.009997	0.001369	0.268038
-4.547216	-2.031014	4.019994	0.001278	0.267952
-4.323457	-2.085600	4.029990	0.001224	0.267906
-4.410737	-2.094443	4.039987	0.001246	0.267796
-4.602430	-2.056381	4.049984	0.001293	0.267797
-4.878875	-1.985834	4.059981	0.001361	0.267864
-4.403561	-2.065277	4.069978	0.001245	0.267921
-4.264398	-2.111486	4.079974	0.001211	0.267841
-4.517866	-2.058707	4.089971	0.001273	0.267853
-4.345369	-2.034681	4.099968	0.001231	0.268094
-4.814700	-1.942072	4.109965	0.001346	0.268095
-5.060510	-1.843474	4.119962	0.001407	0.268305
-4.686024	-1.890739	4.129958	0.001315	0.268414
