Sun Feb 26 13:50:57 2017

Number of Points = 3584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.604861	-1.785628	0.510490	0.002402	0.272432
-8.667968	-1.773163	0.515494	0.002417	0.272432
-8.923534	-1.749654	0.520499	0.002480	0.272321
-9.360471	-1.714903	0.525504	0.002587	0.272110
-9.574157	-1.669021	0.530509	0.002639	0.272126
-9.607597	-1.664670	0.535514	0.002647	0.272116
-9.467332	-1.692024	0.540518	0.002613	0.272117
-9.267808	-1.728633	0.545523	0.002565	0.272127
-9.017752	-1.781391	0.550528	0.002504	0.272111
-8.876929	-1.855640	0.555533	0.002470	0.271919
-9.164049	-1.827004	0.560538	0.002540	0.271803
-9.049600	-1.891258	0.565542	0.002512	0.271630
-9.560213	-1.821135	0.570547	0.002637	0.271505
-9.682620	-1.799142	0.575552	0.002667	0.271496
-9.913563	-1.821197	0.580557	0.002724	0.271217
-10.187561	-1.779746	0.585562	0.002791	0.271165
-10.252201	-1.766097	0.590566	0.002806	0.271168
-10.314583	-1.751676	0.595571	0.002822	0.271177
-10.574149	-1.722004	0.600576	0.002885	0.271088
-10.814747	-1.728828	0.605581	0.002944	0.270864
-10.639599	-1.765204	0.610586	0.002902	0.270855
-10.440393	-1.804984	0.615590	0.002853	0.270852
-10.362914	-1.836534	0.620595	0.002834	0.270784
-10.796684	-1.811625	0.625600	0.002941	0.270533
-10.661455	-1.834761	0.630605	0.002908	0.270547
-10.864048	-1.819288	0.635610	0.002957	0.270445
-11.277742	-1.787950	0.640614	0.003059	0.270237
-11.341686	-1.773369	0.645619	0.003074	0.270245
-11.426408	-1.759564	0.650624	0.003095	0.270233
-11.463086	-1.759003	0.655629	0.003104	0.270205
-11.843099	-1.753950	0.660634	0.003197	0.269915
-11.806026	-1.761984	0.665638	0.003188	0.269911
-11.828477	-1.755268	0.670643	0.003194	0.269921
-11.796321	-1.763260	0.675648	0.003186	0.269913
-11.695383	-1.824923	0.680653	0.003162	0.269739
-12.090764	-1.779382	0.685658	0.003259	0.269604
-12.164128	-1.765232	0.690662	0.003277	0.269603
-12.140536	-1.774333	0.695667	0.003271	0.269584
-12.347814	-1.803915	0.700672	0.003322	0.269290
-12.113619	-1.846842	0.705677	0.003265	0.269303
-12.443979	-1.787128	0.710682	0.003346	0.269280
-12.869794	-1.755057	0.715686	0.003450	0.269065
-12.921454	-1.743150	0.720691	0.003462	0.269072
-13.058801	-1.719374	0.725696	0.003496	0.269058
-12.802948	-1.766040	0.730701	0.003434	0.269072
-13.174325	-1.730271	0.735706	0.003525	0.268916
-13.439613	-1.722497	0.740710	0.003590	0.268731
-13.251318	-1.757607	0.745715	0.003544	0.268738
-13.265755	-1.757403	0.750720	0.003548	0.268727
-13.142573	-1.806009	0.755725	0.003518	0.268624
-13.521347	-1.781569	0.760730	0.003610	0.268415
-13.116709	-1.861942	0.765734	0.003512	0.268411
-13.311641	-1.887045	0.770739	0.003559	0.268145
-13.527920	-1.857389	0.775744	0.003612	0.268091
-13.674336	-1.862742	0.780749	0.003648	0.267947
-14.150740	-1.805793	0.785754	0.003765	0.267793
-14.056381	-1.824184	0.790758	0.003742	0.267793
-14.138669	-1.814621	0.795763	0.003762	0.267765
-14.802715	-1.755959	0.800768	0.003925	0.267463
-14.941561	-1.726194	0.805773	0.003959	0.267473
-15.230553	-1.670816	0.810778	0.004029	0.267467
-15.172024	-1.681790	0.815782	0.004015	0.267468
-15.252974	-1.663588	0.820787	0.004035	0.267478
-15.240477	-1.668576	0.825792	0.004032	0.267466
-14.922877	-1.728599	0.830797	0.003955	0.267476
-14.712675	-1.774375	0.835802	0.003904	0.267457
-15.060429	-1.777901	0.840806	0.003989	0.267154
-15.121658	-1.763652	0.845811	0.004004	0.267163
-15.050733	-1.787073	0.850816	0.003987	0.267123
-15.028586	-1.856617	0.855821	0.003981	0.266848
-14.915418	-1.881394	0.860826	0.003954	0.266837
-15.055446	-1.925943	0.865830	0.003988	0.266533
-15.272105	-1.884050	0.870835	0.004041	0.266530
-15.856559	-1.847911	0.875840	0.004184	0.266198
-15.810300	-1.853871	0.880845	0.004173	0.266210
-16.063090	-1.806315	0.885850	0.004235	0.266201
-16.122969	-1.846027	0.890854	0.004250	0.265983
-16.418623	-1.808317	0.895859	0.004322	0.265897
-16.525976	-1.790536	0.900864	0.004349	0.265882
-16.702454	-1.752376	0.905869	0.004392	0.265896
-17.039594	-1.688014	0.910874	0.004474	0.265888
-16.924522	-1.711355	0.915878	0.004446	0.265884
-16.989789	-1.756114	0.920883	0.004462	0.265641
-17.314175	-1.710312	0.925888	0.004542	0.265564
-17.353570	-1.699839	0.930893	0.004552	0.265575
-17.272426	-1.717296	0.935898	0.004532	0.265568
-17.457340	-1.681143	0.940902	0.004577	0.265567
-17.690253	-1.633304	0.945907	0.004634	0.265575
-17.657563	-1.643690	0.950912	0.004626	0.265558
-17.211748	-1.759955	0.955917	0.004518	0.265436
-17.772931	-1.689359	0.960922	0.004655	0.265268
-17.412354	-1.760577	0.965926	0.004567	0.265266
-17.163961	-1.838142	0.970931	0.004506	0.265144
-17.353512	-1.848438	0.975936	0.004553	0.264942
-17.299744	-1.896456	0.980941	0.004540	0.264783
-17.942799	-1.804968	0.985946	0.004697	0.264634
-17.417837	-1.933808	0.990950	0.004569	0.264525
-17.796691	-1.905129	0.995955	0.004662	0.264330
-18.012550	-1.900344	1.000960	0.004715	0.264169

-18.615813	-1.803446	1.010957	0.004862	0.264076
-19.030964	-1.720618	1.020954	0.004964	0.264081
-19.447539	-1.606035	1.030950	0.005066	0.264219
-19.187767	-1.631562	1.040947	0.005003	0.264326
-18.960251	-1.612573	1.050944	0.004948	0.264596
-18.142327	-1.770667	1.060941	0.004748	0.264606
-18.416821	-1.745815	1.070938	0.004815	0.264481
-18.428727	-1.779640	1.080934	0.004819	0.264327
-18.360813	-1.771434	1.090931	0.004802	0.264417
-18.041034	-1.855616	1.100928	0.004725	0.264326
-18.107203	-1.843084	1.110925	0.004741	0.264323
-18.066338	-1.850864	1.120922	0.004731	0.264323
-17.912642	-1.880327	1.130918	0.004694	0.264325
-18.317640	-1.800295	1.140915	0.004793	0.264326
-18.821550	-1.698656	1.150912	0.004917	0.264336
-18.941545	-1.605333	1.160909	0.004946	0.264631
-18.742907	-1.582425	1.170906	0.004898	0.264892
-18.594923	-1.583361	1.180902	0.004862	0.265011
-17.661673	-1.705645	1.190899	0.004634	0.265268
-17.583904	-1.797666	1.200896	0.004616	0.264943
-17.619588	-1.790351	1.210893	0.004625	0.264943
-17.452995	-1.822527	1.220890	0.004584	0.264944
-17.388816	-1.834718	1.230886	0.004569	0.264945
-17.419757	-1.828562	1.240883	0.004577	0.264944
-17.401046	-1.893559	1.250880	0.004573	0.264683
-17.467707	-1.892313	1.260877	0.004589	0.264632
-17.943785	-1.760352	1.270874	0.004706	0.264794
-18.482003	-1.609037	1.280870	0.004838	0.264986
-18.516198	-1.521720	1.290867	0.004846	0.265326
-18.116786	-1.542870	1.300864	0.004749	0.265568
-17.499200	-1.610732	1.310861	0.004598	0.265793
-16.967594	-1.711634	1.320858	0.004469	0.265807
-16.471272	-1.864879	1.330854	0.004348	0.265570
-16.390748	-1.920881	1.340851	0.004329	0.265400
-16.408836	-1.948029	1.350848	0.004333	0.265269
-16.828961	-1.919782	1.360845	0.004436	0.265038
-17.235343	-1.792155	1.370842	0.004536	0.265239
-17.365152	-1.759022	1.380838	0.004568	0.265270
-17.771410	-1.645921	1.390835	0.004667	0.265410
-17.621938	-1.633539	1.400832	0.004631	0.265585
-17.365560	-1.612864	1.410829	0.004569	0.265885
-17.008822	-1.682538	1.420826	0.004482	0.265885
-16.842449	-1.706833	1.430822	0.004441	0.265920
-16.619177	-1.718560	1.440819	0.004387	0.266055
-16.426667	-1.786281	1.450816	0.004340	0.265927
-16.310922	-1.818324	1.460813	0.004312	0.265887
-16.075293	-1.864896	1.470810	0.004255	0.265885
-16.027830	-1.873501	1.480806	0.004244	0.265887
-16.328219	-1.814200	1.490803	0.004318	0.265887
-16.652214	-1.751329	1.500800	0.004397	0.265883
-17.312374	-1.602580	1.510797	0.004558	0.265962
-17.113662	-1.583560	1.520794	0.004510	0.266206
-16.794519	-1.568173	1.530790	0.004433	0.266534
-16.120454	-1.699740	1.540787	0.004268	0.266537
-15.752317	-1.772774	1.550784	0.004179	0.266533
-15.353322	-1.874738	1.560781	0.004082	0.266433
-15.674229	-1.866511	1.570778	0.004160	0.266201
-15.686641	-1.862997	1.580774	0.004164	0.266204
-16.201434	-1.761938	1.590771	0.004290	0.266203
-16.168819	-1.768546	1.600768	0.004282	0.266201
-16.435903	-1.645230	1.610765	0.004347	0.266499
-16.183744	-1.686730	1.620762	0.004286	0.266532
-15.847504	-1.691151	1.630758	0.004204	0.266790
-15.781529	-1.692762	1.640755	0.004188	0.266837
-15.580037	-1.731637	1.650752	0.004139	0.266839
-15.448069	-1.758407	1.660749	0.004108	0.266834
-15.149673	-1.828826	1.670746	0.004035	0.266784
-15.339042	-1.828487	1.680742	0.004082	0.266628
-15.482074	-1.819866	1.690739	0.004117	0.266545
-15.400597	-1.766017	1.700736	0.004097	0.266838
-15.619894	-1.723076	1.710733	0.004151	0.266836
-15.787944	-1.689728	1.720730	0.004192	0.266836
-15.680709	-1.647783	1.730726	0.004166	0.267100
-15.469733	-1.675899	1.740723	0.004115	0.267155
-15.001576	-1.767757	1.750720	0.004001	0.267155
-14.855393	-1.796962	1.760717	0.003966	0.267152
-14.655839	-1.836395	1.770714	0.003917	0.267150
-14.795994	-1.807385	1.780710	0.003952	0.267155
-14.974511	-1.771635	1.790707	0.003996	0.267157
-15.337406	-1.701393	1.800704	0.004085	0.267152
-15.256476	-1.683928	1.810701	0.004065	0.267291
-14.959624	-1.700147	1.820698	0.003993	0.267467
-14.711267	-1.748146	1.830694	0.003932	0.267469
-14.800020	-1.730455	1.840691	0.003954	0.267469
-14.686528	-1.753824	1.850688	0.003927	0.267464
-14.751307	-1.741313	1.860685	0.003943	0.267462
-14.559466	-1.731853	1.870682	0.003897	0.267659
-14.431229	-1.751696	1.880678	0.003866	0.267680
-14.318927	-1.777790	1.890675	0.003838	0.267662
-14.342920	-1.776313	1.900672	0.003845	0.267648
-14.248741	-1.769791	1.910669	0.003822	0.267752
-14.268432	-1.793645	1.920666	0.003827	0.267634
-14.452707	-1.720066	1.930662	0.003872	0.267790
-14.185088	-1.772641	1.940659	0.003807	0.267789
-14.541710	-1.702905	1.950656	0.003895	0.267787
-14.405195	-1.686218	1.960653	0.003861	0.267968
-14.265161	-1.685327	1.970650	0.003828	0.268086
-14.145876	-1.707340	1.980646	0.003799	0.268091
-14.107263	-1.714430	1.990643	0.003790	0.268092
-13.708148	-1.793087	2.000640	0.003692	0.268090
-13.972031	-1.741971	2.010637	0.003757	0.268086
-13.787682	-1.740065	2.020634	0.003712	0.268245
-13.730469	-1.713957	2.030630	0.003699	0.268400
-13.468595	-1.821646	2.040627	0.003635	0.268164
-13.487921	-1.800807	2.050624	0.003640	0.268234
-13.456648	-1.841212	2.060621	0.003633	0.268090
-13.794810	-1.756176	2.070618	0.003716	0.268166
-13.826658	-1.690518	2.080614	0.003724	0.268414
-13.938749	-1.668302	2.090611	0.003751	0.268414
-13.545587	-1.671952	2.100608	0.003656	0.268720
-13.346969	-1.708947	2.110605	0.003607	0.268728
-13.336845	-1.710242	2.120602	0.003605	0.268730
-12.794211	-1.816495	2.130598	0.003473	0.268730
-13.131229	-1.750180	2.140595	0.003556	0.268730
-13.125266	-1.751195	2.150592	0.003554	0.268729
-13.053110	-1.765052	2.160589	0.003537	0.268730
-12.657155	-1.867401	2.170586	0.003441	0.268626
-13.228796	-1.741431	2.180582	0.003581	0.268682
-13.064096	-1.761809	2.190579	0.003541	0.268731
-12.895961	-1.794821	2.200576	0.003500	0.268730
-12.806384	-1.812953	2.210573	0.003478	0.268727
-13.277243	-1.719352	2.220570	0.003594	0.268731
-13.324463	-1.629866	2.230566	0.003605	0.269065
-13.570587	-1.557252	2.240563	0.003666	0.269165
-13.676846	-1.471754	2.250560	0.003692	0.269433
-12.693008	-1.625401	2.260557	0.003452	0.269597
-11.395909	-1.898286	2.270554	0.003136	0.269521
-11.169795	-2.016672	2.280550	0.003081	0.269212
-11.522270	-1.989555	2.290547	0.003167	0.269035
-11.724727	-2.022495	2.300544	0.003217	0.268731
-12.881513	-1.795813	2.310541	0.003500	0.268727
-13.628260	-1.573374	2.320538	0.003682	0.269042
-13.643706	-1.485928	2.330534	0.003686	0.269393
-12.751458	-1.610830	2.340531	0.003469	0.269602
-12.266313	-1.632708	2.350528	0.003350	0.269907
-12.364504	-1.612853	2.360525	0.003375	0.269908
-11.942522	-1.695113	2.370522	0.003272	0.269910
-10.937434	-1.919868	2.380518	0.003027	0.269796
-10.406858	-2.098501	2.390515	0.002898	0.269485
-10.991094	-2.059248	2.400512	0.003041	0.269169
-11.632773	-1.958936	2.410509	0.003198	0.269061
-12.940095	-1.681381	2.420506	0.003517	0.269146
-13.696890	-1.421363	2.430502	0.003702	0.269609
-13.365109	-1.368202	2.440499	0.003621	0.270100
-12.060032	-1.525402	2.450496	0.003303	0.270511
-11.070688	-1.713492	2.460493	0.003062	0.270536
-10.594085	-1.873355	2.470490	0.002945	0.270261
-10.526279	-1.933622	2.480486	0.002929	0.270065
-10.578151	-1.975408	2.490483	0.002942	0.269847
-11.269364	-1.898022	2.500480	0.003111	0.269603
-12.202827	-1.663860	2.510477	0.003340	0.269814
-11.943139	-1.643452	2.520474	0.003276	0.270110
-11.976704	-1.605512	2.530470	0.003285	0.270239
-11.459567	-1.636046	2.540467	0.003159	0.270533
-10.953276	-1.734116	2.550464	0.003035	0.270538
-10.034848	-1.964150	2.560461	0.002812	0.270331
-10.520651	-1.890939	2.570458	0.002930	0.270238
-11.346992	-1.727918	2.580454	0.003133	0.270239
-12.012161	-1.573075	2.590451	0.003295	0.270339
-11.929328	-1.510537	2.600448	0.003275	0.270665
-11.030679	-1.642650	2.610445	0.003056	0.270848
-9.965868	-1.850631	2.620442	0.002796	0.270852
-9.688925	-1.978006	2.630438	0.002729	0.270549
-10.397111	-1.894191	2.640435	0.002902	0.270318
-11.035050	-1.720931	2.650432	0.003058	0.270516
-11.281059	-1.663057	2.660429	0.003119	0.270555
-10.967662	-1.652159	2.670426	0.003042	0.270854
-10.657350	-1.712257	2.680422	0.002967	0.270857
-10.344441	-1.774171	2.690419	0.002891	0.270854
-10.267401	-1.789387	2.700416	0.002872	0.270853
-10.450320	-1.753380	2.710413	0.002917	0.270852
-10.649846	-1.657600	2.720410	0.002966	0.271085
-10.425453	-1.680583	2.730406	0.002912	0.271172
-10.590582	-1.648161	2.740403	0.002952	0.271171
-10.025655	-1.734297	2.750400	0.002815	0.271273
-9.741613	-1.815773	2.760397	0.002746	0.271165
-9.499356	-1.862791	2.770394	0.002687	0.271167
-9.504585	-1.867790	2.780390	0.002688	0.271141
-10.020738	-1.800244	2.790387	0.002815	0.271000
-10.248813	-1.714312	2.800384	0.002871	0.271169
-10.380833	-1.688400	2.810381	0.002903	0.271168
-10.640669	-1.556816	2.820378	0.002967	0.271500
-10.207248	-1.588223	2.830374	0.002861	0.271721
-9.920626	-1.622819	2.840371	0.002792	0.271810
-9.986548	-1.610562	2.850368	0.002808	0.271806
-9.703847	-1.599740	2.860365	0.002739	0.272079
-8.910470	-1.784687	2.870362	0.002546	0.271958
-8.598776	-1.883297	2.880358	0.002470	0.271803
-8.775065	-1.920075	2.890355	0.002513	0.271507
-8.893274	-1.898994	2.900352	0.002543	0.271497
-9.565094	-1.766778	2.910349	0.002707	0.271497
-10.518609	-1.549672	2.920346	0.002940	0.271619
-10.659981	-1.430134	2.930342	0.002975	0.271997
-10.348301	-1.397960	2.940339	0.002899	0.272381
-9.450513	-1.497269	2.950336	0.002680	0.272697
-8.631425	-1.648383	2.960333	0.002480	0.272737
-8.205550	-1.807538	2.970330	0.002377	0.272425
-8.047846	-1.879479	2.980326	0.002338	0.272255
-8.140522	-1.895035	2.990323	0.002361	0.272115
-8.364318	-1.926441	3.000320	0.002416	0.271803
-8.992994	-1.803598	3.010317	0.002570	0.271799
-9.518470	-1.651117	3.020314	0.002699	0.272002
-9.941477	-1.499925	3.030310	0.002802	0.272281
-9.649188	-1.474330	3.040307	0.002731	0.272622
-9.452457	-1.447998	3.050304	0.002683	0.272889
