Sun Feb 26 14:30:02 2017

Number of Points = 3582
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
1.316925	0.021127	0.000000	0.000022	0.280448

1.353220	0.015453	0.005005	0.000013	0.280453
1.271287	0.029124	0.010010	0.000033	0.280443
1.248120	-0.017101	0.015014	0.000039	0.280239
1.124604	-0.015564	0.020019	0.000069	0.280148
1.129642	-0.017229	0.025024	0.000068	0.280145
1.277973	-0.043873	0.030029	0.000032	0.280154
1.335423	-0.057231	0.035034	0.000018	0.280145
1.415113	-0.092181	0.040038	-0.000001	0.280068
1.454402	-0.161217	0.045043	-0.000010	0.279821
1.342580	-0.138906	0.050048	0.000017	0.279822
1.379840	-0.212515	0.055053	0.000008	0.279556
1.320257	-0.212240	0.060058	0.000023	0.279509
1.258126	-0.263732	0.065062	0.000038	0.279253
1.123424	-0.250014	0.070067	0.000071	0.279201
1.107745	-0.297280	0.075072	0.000075	0.278998
1.080859	-0.304418	0.080077	0.000082	0.278948
0.855663	-0.335955	0.085082	0.000137	0.278642
0.912165	-0.365627	0.090086	0.000124	0.278567
0.806265	-0.404381	0.095091	0.000150	0.278327
0.780447	-0.444990	0.100096	0.000156	0.278142
0.751899	-0.470200	0.105101	0.000163	0.278017
0.835021	-0.564209	0.110106	0.000143	0.277703
0.872482	-0.620556	0.115110	0.000134	0.277504
0.717734	-0.646140	0.120115	0.000172	0.277277
0.624960	-0.684498	0.125120	0.000195	0.277048
0.599382	-0.750353	0.130125	0.000201	0.276760
0.590824	-0.811594	0.135130	0.000204	0.276504
0.496925	-0.853457	0.140134	0.000227	0.276259
0.334583	-0.883577	0.145139	0.000267	0.276006
0.183012	-0.916671	0.150144	0.000304	0.275750
0.247264	-0.993173	0.155149	0.000288	0.275489
0.073904	-1.031930	0.160154	0.000331	0.275192
0.054904	-1.090858	0.165158	0.000336	0.274936
0.010046	-1.146614	0.170163	0.000347	0.274672
-0.109747	-1.192447	0.175168	0.000376	0.274388
-0.230799	-1.223691	0.180173	0.000406	0.274162
-0.236123	-1.278855	0.185178	0.000408	0.273931
-0.330977	-1.330499	0.190182	0.000431	0.273643
-0.390965	-1.392348	0.195187	0.000446	0.273340
-0.539588	-1.436028	0.200192	0.000482	0.273040
-0.410251	-1.530719	0.205197	0.000451	0.272755
-0.517875	-1.591969	0.210202	0.000477	0.272415
-0.527481	-1.667113	0.215206	0.000480	0.272097
-0.666697	-1.719810	0.220211	0.000514	0.271766
-0.840339	-1.760308	0.225216	0.000557	0.271457
-0.997773	-1.805390	0.230221	0.000595	0.271142
-1.220105	-1.836713	0.235226	0.000650	0.270831
-1.290082	-1.894456	0.240230	0.000667	0.270534
-1.348380	-1.951737	0.245235	0.000682	0.270248
-1.625059	-1.972272	0.250240	0.000749	0.269936
-1.680591	-2.022902	0.255245	0.000763	0.269680
-1.942249	-2.037950	0.260250	0.000827	0.269403
-1.821161	-2.114342	0.265254	0.000798	0.269183
-1.844279	-2.169518	0.270259	0.000804	0.268933
