Sun Feb 26 14:13:40 2017

Number of Points = 3351
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
15.658413	0.145400	0.000000	0.000080	0.282040

15.219917	0.230356	0.005005	0.000187	0.282035
15.184934	0.237272	0.010010	0.000195	0.282035
15.139773	0.247290	0.015014	0.000207	0.282039
15.135159	0.304409	0.020019	0.000208	0.282262
15.224908	0.310951	0.025024	0.000186	0.282358
15.574726	0.239950	0.030029	0.000101	0.282348
15.871690	0.148007	0.035034	0.000028	0.282214
16.399585	0.001593	0.040038	-0.000100	0.282044
16.555063	-0.064164	0.045043	-0.000138	0.281903
16.821167	-0.167354	0.050048	-0.000203	0.281700
17.010815	-0.274979	0.055053	-0.000249	0.281419
16.984154	-0.352147	0.060058	-0.000242	0.281090
16.736333	-0.380321	0.065062	-0.000182	0.280782
16.347625	-0.379464	0.070067	-0.000087	0.280480
15.993664	-0.358825	0.075072	-0.000000	0.280284
15.673077	-0.327776	0.080077	0.000078	0.280156
15.202176	-0.311469	0.085082	0.000194	0.279850
15.036991	-0.282748	0.090086	0.000234	0.279835
14.867954	-0.287006	0.095091	0.000275	0.279684
14.626861	-0.279020	0.100096	0.000335	0.279525
14.806486	-0.316064	0.105101	0.000291	0.279518
14.988150	-0.406454	0.110106	0.000247	0.279298
15.389291	-0.515346	0.115110	0.000149	0.279176
15.772505	-0.644479	0.120115	0.000055	0.278959
16.411281	-0.865791	0.125120	-0.000100	0.278573
16.604333	-1.004435	0.130125	-0.000147	0.278167
16.782420	-1.154161	0.135130	-0.000191	0.277703
16.746801	-1.265983	0.140134	-0.000182	0.277222
16.625024	-1.367645	0.145139	-0.000152	0.276713
16.294659	-1.413762	0.150144	-0.000071	0.276262
15.987307	-1.469880	0.155149	0.000004	0.275788
15.637333	-1.502410	0.160154	0.000090	0.275375
15.164342	-1.495639	0.165158	0.000206	0.275023
14.832559	-1.516942	0.170163	0.000287	0.274669
14.626569	-1.544761	0.175168	0.000337	0.274390
14.490526	-1.581420	0.180173	0.000371	0.274130
14.439392	-1.637470	0.185178	0.000383	0.273859
14.391784	-1.700417	0.190182	0.000395	0.273562
14.608557	-1.828518	0.195187	0.000343	0.273210
14.927144	-1.972875	0.200192	0.000265	0.272874
15.112280	-2.117405	0.205197	0.000220	0.272428
15.370698	-2.282890	0.210202	0.000157	0.271955
14.703340	-2.265377	0.215206	0.000320	0.271485
12.165458	-1.847733	0.220211	0.000940	0.271150
11.030696	-1.622681	0.225216	0.001217	0.271158
10.293561	-1.466204	0.230221	0.001397	0.271206
10.306871	-1.400389	0.235226	0.001394	0.271488
9.936092	-1.325755	0.240230	0.001485	0.271495
10.216251	-1.314854	0.245235	0.001417	0.271767
10.839646	-1.429607	0.250240	0.001265	0.271799
11.399112	-1.542643	0.255245	0.001128	0.271786
12.068802	-1.719517	0.260250	0.000965	0.271598
12.538251	-1.851177	0.265254	0.000850	0.271435
12.856251	-1.997685	0.270259	0.000773	0.271087
13.059783	-2.116672	0.275264	0.000723	0.270759
13.287107	-2.250177	0.280269	0.000668	0.270390
13.225959	-2.332311	0.285274	0.000683	0.269998
12.484056	-2.278910	0.290278	0.000864	0.269614
11.855797	-2.233539	0.295283	0.001018	0.269288
11.207360	-2.138797	0.300288	0.001176	0.269151
10.049646	-1.932956	0.305293	0.001459	0.269061
9.763295	-1.877026	0.310298	0.001529	0.269059
9.381661	-1.800239	0.315302	0.001623	0.269066
9.050451	-1.737571	0.320307	0.001704	0.269055
9.074835	-1.739181	0.325312	0.001698	0.269068
9.056822	-1.716456	0.330317	0.001702	0.269148
9.432145	-1.794031	0.335322	0.001611	0.269131
9.047919	-1.725362	0.340326	0.001705	0.269102
9.628974	-1.850944	0.345331	0.001563	0.269054
10.031825	-1.926130	0.350336	0.001465	0.269071
9.766832	-1.911561	0.355341	0.001530	0.268914
9.009477	-1.808644	0.360346	0.001715	0.268722
8.817935	-1.768572	0.365350	0.001762	0.268731
8.512566	-1.711510	0.370355	0.001836	0.268719
8.388177	-1.684058	0.375360	0.001867	0.268731
8.533334	-1.714065	0.380365	0.001832	0.268724
8.889606	-1.784566	0.385370	0.001745	0.268722
8.695039	-1.761681	0.390374	0.001792	0.268657
8.199887	-1.725834	0.395379	0.001913	0.268400
8.580384	-1.797685	0.400384	0.001821	0.268412
8.998924	-1.881928	0.405389	0.001719	0.268403
9.420790	-2.034221	0.410394	0.001616	0.268112
9.146846	-2.017300	0.415398	0.001683	0.267957
8.876131	-2.004623	0.420403	0.001749	0.267787
8.908905	-2.079959	0.425408	0.001741	0.267497
8.459808	-2.011890	0.430413	0.001851	0.267412
8.052581	-1.996031	0.435418	0.001951	0.267142
8.231109	-2.029305	0.440422	0.001907	0.267149
8.104517	-2.076100	0.445427	0.001938	0.266848
7.731774	-2.006635	0.450432	0.002029	0.266831
6.919073	-1.848636	0.455437	0.002228	0.266824
6.593944	-1.784705	0.460442	0.002308	0.266823
6.559784	-1.775208	0.465446	0.002316	0.266835
6.325617	-1.731917	0.470451	0.002373	0.266823
6.178838	-1.700757	0.475456	0.002409	0.266832
5.982425	-1.662743	0.480461	0.002457	0.266829
5.773454	-1.622817	0.485466	0.002509	0.266824
5.450141	-1.556368	0.490470	0.002588	0.266836
5.467741	-1.516245	0.495475	0.002583	0.267019
5.962400	-1.582094	0.500480	0.002463	0.267150
5.633742	-1.518117	0.505485	0.002543	0.267147
5.770699	-1.546152	0.510490	0.002510	0.267142
5.821113	-1.553522	0.515494	0.002498	0.267152
6.003053	-1.646363	0.520499	0.002453	0.266912
6.285078	-1.719808	0.525504	0.002385	0.266835
7.271766	-1.940027	0.530509	0.002144	0.266724
7.958426	-2.153582	0.535514	0.001976	0.266393
8.172214	-2.286897	0.540518	0.001924	0.266007
8.068669	-2.374146	0.545523	0.001950	0.265552
7.990098	-2.452650	0.550528	0.001969	0.265154
7.371353	-2.426730	0.555533	0.002121	0.264749
6.722514	-2.375061	0.560538	0.002279	0.264426
5.915447	-2.256128	0.565542	0.002476	0.264258
4.852863	-2.091512	0.570547	0.002736	0.264069
3.583309	-1.838599	0.575552	0.003046	0.264083
2.321562	-1.540077	0.580557	0.003354	0.264298
1.745732	-1.367363	0.585562	0.003495	0.264550
1.604950	-1.260286	0.590566	0.003529	0.264886
1.233903	-1.104363	0.595571	0.003620	0.265238
1.373598	-1.043740	0.600576	0.003586	0.265610
1.437491	-0.978062	0.605581	0.003571	0.265940
2.315056	-1.089829	0.610586	0.003356	0.266195
3.001364	-1.185665	0.615590	0.003189	0.266359
4.492521	-1.490209	0.620595	0.002825	0.266311
5.342401	-1.689498	0.625600	0.002618	0.266174
6.381744	-1.987713	0.630605	0.002364	0.265777
7.003611	-2.208777	0.635610	0.002212	0.265359
6.897577	-2.316295	0.640614	0.002238	0.264815
7.012278	-2.459560	0.645619	0.002211	0.264302
6.923657	-2.556236	0.650624	0.002232	0.263816
6.033829	-2.509068	0.655629	0.002450	0.263272
5.006781	-2.397806	0.660634	0.002701	0.262885
3.927013	-2.242921	0.665638	0.002965	0.262640
2.373372	-1.978785	0.670643	0.003344	0.262463
1.576395	-1.817709	0.675648	0.003539	0.262482
1.080984	-1.644598	0.680653	0.003660	0.262805
